episode,steps,global_step_end,episode_time_s,elapsed_run_time_s,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage1_ch4_m3,total_stage2_ch4_m3,total_total_ch4_m3,total_chemical_m3,total_chemical_kmol,total_ph_violation_pH_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH,update_policy_loss,update_value_loss,update_entropy,update_approx_kl
192,168,32424,4.747447490692139,2524.748754501343,92.86249014130144,9286.249014130142,12366.838366690627,161.8791666666667,2918.7101858938163,561.0262904515989,545.3725544596591,11100.968203876117,1265.8701628145095,12366.838366690627,52.583333333333314,809.3958333333334,5.837420371787633,7.0562214567182275,7.851531609948785,7.2085264010018095,7.557255162804507,,,,
193,168,32592,4.811891555786133,2539.0251655578613,97.07548534410364,9707.548534410365,12467.121465723321,167.39499999999987,2592.177931312958,534.5398285335356,521.8057973321162,11033.597668536728,1433.5237971865936,12467.121465723321,55.12499999999994,836.9749999999992,5.184355862625916,6.210098448383374,8.101083893812104,7.110558749931721,7.225426947884706,,,,
194,168,32760,5.401361703872681,2553.8585975170135,84.31876633023626,8431.876633023629,10719.482318572911,217.82499999999993,2069.7806855492845,1199.1365661364289,1183.0467383409161,9059.699593084053,1659.7827254888577,10719.482318572911,72.79166666666667,1089.1249999999998,4.139561371098569,5.904538354375088,7.085483140906037,6.692277780407261,7.343498884430353,,,,
195,168,32928,4.850420951843262,2568.739427089691,93.46118478973173,9346.118478973172,12499.746673581094,200.3033333333333,2953.324861274589,571.8892380620862,557.5647054915135,11171.775854684212,1327.970818896882,12499.746673581094,66.95833333333333,1001.5166666666667,5.906649722549177,6.83507696577289,7.30056172982379,7.209917419082062,7.349620108621007,,,,
196,168,33096,4.660919666290283,2582.891560316086,83.7916819554043,8379.168195540431,12401.465772615129,183.26416666666694,3839.0334104080316,584.8469642517816,563.7769248489211,11125.296215671693,1276.169556943436,12401.465772615129,55.125000000000085,916.3208333333346,7.678066820816063,7.098905535444445,8.654320339043004,7.30680923111042,7.860128642661468,,,,
197,168,33264,4.656951427459717,2597.152554512024,50.187857124947364,5018.785712494736,6381.80165977804,199.8466666666666,1163.1692806166368,6739.530060932802,6692.522455210708,2020.7909464636332,4361.0107133144065,6381.80165977804,66.95833333333329,999.2333333333331,2.326338561233274,4.935012323158295,7.1905745568564265,5.042856481652199,7.24564369056275,,,,
198,168,33432,4.683548927307129,2611.3223547935486,101.18624221310384,10118.624221310383,12456.75905715845,174.91333333333324,2163.221502514731,516.2840142690142,499.4410657047208,11022.763850177762,1433.9952069806882,12456.75905715845,59.91666666666661,874.5666666666662,4.3264430050294616,5.517348301110194,7.066329807192353,6.980528469843797,7.454866943644041,,,,
199,168,33600,4.720628976821899,2625.4409296512604,95.62809987259848,9562.80998725985,12689.124263084483,178.70333333333332,2947.610942491301,607.6284388671495,595.6730264332673,11174.881659580273,1514.2426035042108,12689.124263084483,60.58333333333334,893.5166666666665,5.895221884982601,7.211568755086832,6.920594644194752,7.24118620338238,7.120560489366503,0.0266132690012455,40.08281707763672,3.180875301361084,0.0019572265446186066
200,168,33768,4.644596099853516,2639.631903409958,94.78323068560904,9478.323068560903,12553.32657788164,149.92166666666657,2925.0818426540727,555.810407745389,543.2991641706312,11177.427073396677,1375.8995044849642,12553.32657788164,49.66666666666663,749.6083333333329,5.850163685308145,7.045668909446165,7.354801880473568,7.235531255076851,7.249778587761858,,,,
201,168,33936,4.579849720001221,2653.9078736305237,88.63937550375991,8863.937550375991,12625.775612963605,206.27750000000015,3555.5605625876133,638.2418591935841,626.8900582731388,11095.521459848274,1530.2541531153306,12625.775612963605,71.87500000000006,1031.3875000000007,7.111121125175227,7.15427013207425,6.750454578094369,7.402409791131194,6.874909915572327,,,,
202,168,34104,4.502911806106567,2667.977151632309,90.14655061878327,9014.655061878326,12366.31555615698,210.82250000000016,3140.837994278654,553.522150597073,536.7994116797731,11109.069310043862,1257.246246113119,12366.31555615698,69.54166666666666,1054.112500000001,6.281675988557309,6.500282993313263,7.899428198674544,7.194104166229969,7.408067035847772,,,,
203,168,34272,4.509968280792236,2682.2096388339996,81.9004150990489,8190.04150990489,11065.42617300193,149.32333333333298,2726.0613297637083,714.2448659063864,693.9292086936996,9746.59248459943,1318.8336884025005,11065.42617300193,47.58333333333326,746.616666666665,5.452122659527417,4.157850624377523,8.434793545502568,6.806043097043411,7.732651966007989,,,,
204,168,34440,4.636145353317261,2696.4550886154175,70.72271329249362,7072.271329249363,12358.045159912683,183.87750000000003,5101.8963306633195,589.3148815054076,544.9751150401539,11090.094775219944,1267.950384692736,12358.045159912683,55.75000000000004,919.3875,10.20379266132664,7.222634171111639,8.546215057296758,7.235055263890054,8.350197185174917,,,,
205,168,34608,4.567424058914185,2710.7597444057465,87.89488179006241,8789.488179006243,12369.308543779323,158.15000000000006,3421.670364773082,540.2127577576007,517.1645717609545,11054.923080370483,1314.38546340884,12369.308543779323,50.125000000000014,790.7500000000002,6.8433407295461635,6.6098928138756765,8.2239928392749,7.164341702025807,7.892534358950126,,,,
206,168,34776,4.537293910980225,2725.2046875953674,91.7960016893455,9179.60016893455,12431.426505910102,165.2725000000002,3086.5538369755523,573.3733315355366,555.3017474545263,11130.219394023676,1301.2071118864258,12431.426505910102,53.12500000000006,826.3625000000009,6.173107673951105,7.374802129694541,7.754482951209329,7.278384678545577,7.322994195768504,,,,
207,168,34944,4.51810622215271,2739.584720134735,95.354607035937,9535.460703593699,12639.403035296733,205.96833333333322,2897.973998369702,540.0740039395658,527.9584081977782,11109.441517418572,1529.9615178781619,12639.403035296733,73.70833333333327,1029.8416666666658,5.795947996739403,6.9076707838803175,6.580260793157993,7.180371691674834,6.811384733828964,-0.04286584258079529,37.69876480102539,3.173830032348633,0.0014513542409986258
208,168,35112,4.58336329460144,2754.2993791103363,89.37485919146673,8937.485919146673,12383.277270248273,207.78416666666686,3238.0071844349345,563.81656615272,540.3011922301002,11125.654728134432,1257.6225421138415,12383.277270248273,66.83333333333339,1038.9208333333345,6.476014368869869,6.94993291190682,8.226625911866336,7.049000110840816,7.727567764870116,,,,
209,168,35280,4.623208045959473,2768.9422500133514,92.21421640019128,9221.421640019129,12556.69054486127,241.71083333333345,3093.558071508807,559.3234196470612,538.3038208050577,11122.799756466506,1433.8907883947638,12556.69054486127,79.87500000000003,1208.5541666666672,6.187116143017615,7.013541085119584,7.110031512365174,6.986504221409366,7.810314236507444,,,,
210,168,35448,4.554864883422852,2783.4135031700134,80.95154581755757,8095.154581755758,12484.57138961287,173.20916666666673,4216.207641190444,846.2258780654333,832.1661311769143,10953.249750977075,1531.321638635795,12484.57138961287,54.6666666666667,866.0458333333336,8.432415282380887,7.737923953972809,7.2692350752393695,7.60521612354516,7.337094527789702,,,,
211,168,35616,4.551220893859863,2797.9874155521393,98.74909152293668,9874.909152293669,12672.080123270207,155.5358333333334,2641.6351376432067,526.8276194348425,514.8435266085365,11113.898297107193,1558.1818261630156,12672.080123270207,55.33333333333336,777.6791666666669,5.283270275286412,7.101941820439912,6.675806459672585,7.149584944562049,7.067803662195548,,,,
212,168,35784,4.52096700668335,2812.5331325531006,87.13517063643286,8713.517063643285,12460.985400858086,164.89083333333332,3582.577503881468,554.8317313059911,529.5908640102415,11130.19456346457,1330.7908373935152,12460.985400858086,51.54166666666663,824.4541666666667,7.165155007762936,7.189493332562535,8.054447351338629,7.249675018405871,7.904198714737303,,,,
213,168,35952,4.589911222457886,2827.1932966709137,94.9557726747464,9495.57726747464,12644.252274635855,179.79833333333352,2968.87667382788,630.5806345739403,614.9208794232239,11138.507168187421,1505.745106448433,12644.252274635855,62.58333333333336,898.9916666666676,5.937753347655759,6.999379585731996,6.886278363599097,7.2434373194203925,7.026532707518113,,,,
214,168,36120,4.470902442932129,2845.416824579239,55.80862507919433,5580.8625079194335,7831.596819987835,186.92916666666673,2063.805145401736,2705.2485706045354,2647.809573496646,5937.628626178041,1893.9681938097942,7831.596819987835,60.33333333333334,934.6458333333336,4.127610290803473,4.745294136767794,8.36511276673553,6.038736917539777,7.543392606831338,,,,
215,168,36288,4.566508054733276,2860.2851622104645,95.0863314471452,9508.63314471452,12404.992438031264,165.33750000000032,2731.021793316747,520.7268450761377,503.78687754484963,11094.032543808704,1310.9598942225614,12404.992438031264,54.41666666666676,826.6875000000015,5.462043586633493,7.221338302035342,7.714584784415546,7.071141525718069,7.5008561243371075,0.008374111726880074,40.02288055419922,3.1706438064575195,0.0009233506279997528
216,168,36456,4.466248512268066,2875.0688309669495,39.640566029165555,3964.0566029165557,8725.022611388984,148.05666666666642,4612.909341805761,1565.0512511308903,1543.6191414668328,6434.173274320135,2290.8493370688475,8725.022611388984,52.124999999999886,740.2833333333319,9.225818683611521,1.4922303477240877,6.99573212518098,5.348055826826517,7.384044732345708,,,,
217,168,36624,4.582476854324341,2890.034994125366,88.83403495552128,8883.403495552127,12620.788728899714,197.41583333333313,3539.9694000142526,633.655758874364,619.3588794072332,11154.483563933169,1466.3051649665435,12620.788728899714,65.1249999999999,987.0791666666655,7.079938800028506,7.162626343396691,7.0949240350358584,7.39427881380796,7.331293048435955,,,,
218,168,36792,4.555402755737305,2904.9653644561768,94.75732395867348,9475.732395867348,12618.455394838906,143.64916666666653,2999.073832304891,557.4322351231551,543.9311520521105,11141.171488201284,1477.2839066376212,12618.455394838906,47.74999999999992,718.2458333333327,5.998147664609782,7.1601978258855805,7.141345293002875,7.2568662684097305,7.323006074567855,,,,
219,168,36960,4.554976463317871,2919.794453859329,90.33314004430272,9033.31400443027,12520.210722009975,164.82749999999993,3322.0692175797044,605.6058258406899,589.5100491520069,11207.839093201077,1312.3716288089004,12520.210722009975,52.62499999999997,824.1374999999996,6.644138435159409,7.273806936403925,7.7005400228475045,7.31639658179026,7.569087096038448,,,,
220,168,37128,4.540820837020874,2934.8229553699493,83.1086550349488,8310.865503494879,12550.834529376265,215.6908333333335,4024.2781925480526,757.8654462548043,746.2196309500487,11007.61217353312,1543.2223558431456,12550.834529376265,71.29166666666671,1078.4541666666676,8.048556385096106,7.844800614305342,6.920477289344384,7.548359793698468,6.946730686994272,,,,
221,168,37296,4.502591609954834,2949.703507900238,82.95189578312204,8295.189578312202,10290.592710459425,132.97583333333347,1862.4272988138873,1135.1557171043826,1120.90039469018,8709.544731862945,1581.0479785964794,10290.592710459425,45.250000000000036,664.8791666666674,3.724854597627775,4.7138956643830445,7.574939320935218,6.644850028455686,7.202702295884039,,,,
222,168,37464,4.6244215965271,2964.9282460212708,88.22281156158053,8822.281156158053,12464.704477691248,188.47916666666694,3453.9441548665286,573.6703923850127,552.6973796536172,11134.961947646414,1329.7425300448353,12464.704477691248,59.95833333333341,942.3958333333347,6.907888309733057,7.089779683161597,7.925309742338346,7.23634581732225,7.853123153096349,,,,
223,168,37632,4.577548265457153,2980.206884622574,92.04408283659944,9204.408283659945,12237.094013447559,176.46499999999975,2856.220729787613,597.170504496529,584.8645044618179,10803.782353932576,1433.3116595149822,12237.094013447559,61.9166666666666,882.3249999999987,5.712441459575226,6.202990515322635,7.306947280112875,7.182664564030068,7.031984982951067,0.001957440283149481,41.365108489990234,3.181225538253784,0.0015295848716050386
224,168,37800,4.584932327270508,2995.461482524872,85.21506583401944,8521.506583401944,12502.039073148504,184.0591666666666,3796.4733230798947,644.038378094477,626.4118920696222,11120.247652160719,1381.7914209877868,12502.039073148504,57.749999999999986,920.295833333333,7.59294664615979,8.104557416310307,7.4926454231472555,7.416482871831164,7.568094247896156,,,,
225,168,37968,4.588001251220703,3011.529140472412,94.97783463956071,9497.783463956072,12517.929944411026,174.6650000000002,2845.481480454956,538.7255314958486,526.9011095009652,11127.269910348576,1390.660034062452,12517.929944411026,59.958333333333385,873.325000000001,5.690962960909911,7.5649384967803135,7.089531941885513,7.211084307428602,6.977814373486332,,,,
226,168,38136,4.618474006652832,3026.8824441432953,97.2438062127836,9724.38062127836,12450.838336188532,152.58166666666688,2573.876048243505,524.358837799116,512.176713905129,11136.79222432504,1314.0461118634908,12450.838336188532,49.83333333333337,762.9083333333344,5.14775209648701,7.152564186871196,8.203171262108564,7.122397534848945,7.16221532906656,,,,
227,168,38304,4.6466288566589355,3042.3989658355713,93.00443897380309,9300.443897380308,12499.9053679046,131.94916666666668,3067.512303857623,571.2394940155446,559.056153713179,11133.13329418633,1366.7720737182676,12499.9053679046,43.58333333333334,659.7458333333334,6.135024607715246,7.210650663471461,7.4043656445145665,7.276650824706339,7.317498213832424,,,,
228,168,38472,4.968311071395874,3058.2897515296936,90.18762931675192,9018.762931675192,12588.395188161701,170.5958333333335,3399.0364231531757,637.1316477620998,622.9433465361346,11113.57136090806,1474.8238272536414,12588.395188161701,58.2083333333334,852.9791666666674,6.798072846306352,6.820265971523743,7.091583042558132,7.360881494925283,7.100483620134504,,,,
229,168,38640,4.540274620056152,3073.634945869446,95.10863006198599,9510.863006198599,12454.323512248844,211.71416666666687,2731.7463393835765,533.3123030845525,522.633865299532,11108.83420885698,1345.4893033918634,12454.323512248844,72.91666666666669,1058.5708333333343,5.463492678767153,7.001466119446207,7.511792280645204,7.161432619109394,6.81560902642071,,,,
230,168,38808,4.59518575668335,3089.215760231018,87.60607516415872,8760.607516415872,12452.09542286757,177.96583333333345,3513.522073118363,588.8985604911602,570.1754378075474,11101.803141284832,1350.2922815827365,12452.09542286757,57.12500000000004,889.8291666666672,7.027044146236727,7.367316249766433,7.6253165267629095,7.283913921159957,7.734435520526399,,,,
231,168,38976,4.567131996154785,3104.565423488617,94.21441099709546,9421.441099709546,12688.59972366936,235.6433333333332,3031.515290626482,566.1241384761275,553.311937083966,11193.344395467157,1495.255328202204,12688.59972366936,78.95833333333331,1178.216666666666,6.063030581252965,7.294661925771962,6.780820927347935,7.266370390452016,7.220687863969597,-0.026903575286269188,40.76291275024414,3.1872329711914062,0.002166071441024542
232,168,39144,4.57438325881958,3120.1853392124176,97.02058238831015,9702.058238831016,12493.365597923957,166.10916666666645,2625.198192426277,522.2218592986621,510.20860723066744,11086.746070866735,1406.6195270572246,12493.365597923957,58.041666666666586,830.5458333333323,5.250396384852554,6.962532765445132,7.708561923634514,7.10585008544028,6.923070099104926,,,,
233,168,39312,4.472269773483276,3135.7309777736664,96.91007083606894,9691.007083606895,12582.92377964166,151.91583333333318,2740.0008627014336,521.6991401502758,505.8577522351188,11125.28250686435,1457.6412727773088,12582.92377964166,51.458333333333286,759.579166666666,5.480001725402867,7.241040832007939,7.026904748642856,7.109545705214292,7.483035967449579,,,,
234,168,39480,4.603834867477417,3151.431005001068,83.10489555009411,8310.489555009412,12661.986145012,166.0066666666669,4185.489923335922,973.8226150087035,954.9281389287268,11109.507880959918,1552.4782640520816,12661.986145012,51.83333333333343,830.0333333333344,8.370979846671844,7.452475089535561,7.472230770198684,7.555051207371941,7.592031812397274,,,,
235,168,39648,4.55867075920105,3167.019325017929,89.1082794792678,8910.827947926779,12582.613334111848,234.365,3437.4203861850683,629.6658953266626,614.5689566830769,11166.531379684182,1416.0819544276653,12582.613334111848,78.29166666666669,1171.8249999999998,6.874840772370135,7.161762177234592,7.111926068096992,7.31130720765198,7.328946151246238,,,,
236,168,39816,4.516580820083618,3182.828384399414,82.90118582198849,8290.118582198847,12719.67045076129,195.1391666666668,4234.412701895775,947.7124097275507,933.1085801903406,11145.89118673272,1573.7792640285704,12719.67045076129,63.208333333333385,975.6958333333339,8.468825403791548,7.496164653285207,7.086312255629426,7.608863073972835,7.275909486257087,,,,
237,168,39984,4.562518119812012,3198.6994359493256,23.831275188245698,2383.1275188245704,7260.174130810286,220.20833333333317,4656.8382786523825,1734.8766357204333,1688.1095087851515,4371.462432069438,2888.7116987408476,7260.174130810286,72.5833333333333,1101.0416666666656,9.313676557304763,2.307617144072295,7.452670666403313,4.6425923822454775,7.539497507110998,,,,
238,168,40152,4.547269582748413,3214.3801095485687,98.60963402783558,9860.963402783556,12702.6114862279,141.7700000000002,2699.8780834443432,530.4498709168554,517.3860136305774,11116.971028006788,1585.6404582211107,12702.6114862279,50.000000000000085,708.850000000001,5.399756166888686,7.118895087290191,6.73389775904857,7.171102763745909,7.177704026149818,,,,
239,168,40320,4.542975664138794,3230.3495326042175,84.2052281065832,8420.522810658322,12535.863435069725,210.15833333333347,3905.182291078069,541.9020650569676,510.81390076585325,11140.746979667922,1395.1164554018017,12535.863435069725,67.83333333333339,1050.7916666666674,7.810364582156139,7.0654801588611305,7.4341634125390925,7.210836017443621,7.9676012340642375,-0.05419106036424637,38.5731086730957,3.192573070526123,0.00158404721878469
240,168,40488,4.582102060317993,3246.2545330524445,95.63614742931348,9563.614742931348,12822.93059988249,239.12249999999983,3020.193356951141,607.5629056423502,594.8920334611629,11214.687395231442,1608.2432046510476,12822.93059988249,84.79166666666659,1195.6124999999993,6.040386713902283,7.209038940426129,6.072161853170747,7.239975682431683,7.052568382237486,,,,
241,168,40656,4.552439451217651,3262.1766259670258,68.51871080000119,6851.871080000119,9372.15238718504,223.32583333333332,2296.9554738515894,1662.5729783938136,1640.0621002290916,7590.838728510222,1781.3136586748192,9372.15238718504,82.50000000000003,1116.6291666666666,4.593910947703178,4.76961668296461,6.043335942105231,6.335280759154681,6.670201604822645,,,,
242,168,40824,4.515852928161621,3278.1303210258484,79.83562212296383,7983.562212296381,12628.630517170706,236.206666666667,4408.861638207659,595.8906514548629,569.548114443554,11169.337734950273,1459.292782220436,12628.630517170706,76.83333333333343,1181.0333333333347,8.817723276415318,6.902660991338372,7.115556613175645,7.344519136645819,7.995917302215879,,,,
243,168,40992,4.541711330413818,3293.963164329529,99.29386099094793,9929.386099094794,12472.447341521165,143.0125000000001,2400.048742426372,514.0864154588213,501.75997100829267,11101.916354200148,1370.530987321016,12472.447341521165,48.12500000000003,715.0625000000005,4.800097484852744,7.2155672277396254,7.253710647176776,7.085920993960056,7.264393373786925,,,,
244,168,41160,4.5834081172943115,3310.092000246048,94.33868070513054,9433.868070513054,12480.552418995368,168.4308333333335,2878.2535151489797,576.8196031825798,563.533854216465,11115.835606091652,1364.7168129037148,12480.552418995368,55.58333333333341,842.1541666666676,5.756507030297959,7.35972656508726,7.481168977202403,7.221232496762414,7.339474983483667,,,,
245,168,41328,4.493145942687988,3326.123534679413,75.52779808053216,7552.7798080532175,12537.391170228326,168.31,4816.301362175107,617.6103504134801,583.8908313090994,11161.89577116723,1375.4953990610923,12537.391170228326,51.791666666666664,841.5499999999998,9.632602724350214,7.195026973669006,8.01422949127585,7.374285687506365,8.182083870742312,,,,
246,168,41496,4.585679292678833,3342.3145117759705,102.97794230638591,10297.79423063859,12416.387217565101,164.18083333333354,1954.4121535931774,514.7281128026084,503.09445773842947,11011.356339197882,1405.030878367219,12416.387217565101,55.875000000000064,820.9041666666676,3.9088243071863547,6.577698613093639,7.750200479643535,6.957309488945875,7.05879001211779,,,,
247,168,41664,4.5706281661987305,3358.486475944519,93.8669319401155,9386.69319401155,12485.167206760509,213.28749999999994,2885.1865127489577,551.6092065334847,539.427389665774,11169.143197022066,1316.0240097384442,12485.167206760509,71.54166666666663,1066.4374999999995,5.770373025497916,7.25419297017801,7.8404970970030945,7.200081389050013,6.994494859939315,-0.006225461605936289,38.364688873291016,3.1722493171691895,0.0015686642145738006
248,168,41832,4.56345796585083,3375.394882917404,90.25425005426288,9025.425005426288,12657.011168374112,157.59500000000008,3473.991162947821,672.0904832817524,659.035558875978,11106.47207281494,1550.539095559171,12657.011168374112,52.70833333333336,787.9750000000004,6.947982325895643,7.030818035617698,7.01897477742565,7.392077989763974,7.267966730140275,,,,
249,168,42000,4.571114540100098,3391.697598695755,97.01682014112657,9701.682014112659,12602.689885287382,189.95999999999972,2711.0478711747246,540.936504318085,529.2336919722917,11093.159544031645,1509.530341255737,12602.689885287382,66.62499999999989,949.7999999999985,5.42209574234945,6.890402674781347,6.778693343395823,7.171467391247584,6.977465109847929,,,,
250,168,42168,4.6107659339904785,3408.1759860515594,83.3859764987949,8338.597649879492,12755.696459963056,227.51583333333326,4189.582976750233,957.3492927958177,944.19281809278,11102.60780321098,1653.0886567520756,12755.696459963056,76.62499999999996,1137.5791666666662,8.379165953500465,7.3659526409202165,7.030688965462644,7.57885707545616,7.033764764270568,,,,
251,168,42336,4.527137041091919,3424.5253145694733,91.76277320082501,9176.277320082501,12642.884188991266,179.52499999999986,3287.0818689087646,593.7822525424671,582.1582541783474,11154.986493247625,1487.8976957436412,12642.884188991266,61.24999999999998,897.6249999999993,6.57416373781753,7.3863255356507675,6.870744735949881,7.339562570501195,6.981136717441088,,,,
252,168,42504,4.552899122238159,3440.8861248493195,92.997009975976,9299.7009975976,12504.10436074829,217.26583333333363,2987.1375298173566,556.6109089979939,544.5853558250121,11166.54905153867,1337.5553092096186,12504.10436074829,72.29166666666677,1086.329166666668,5.974275059634714,7.282201918396957,7.754992309989018,7.2466781163181615,7.025118069511063,,,,
253,168,42672,4.618479013442993,3457.438235282898,99.30592793144851,9930.592793144853,12303.00668336535,135.80916666666664,2236.6047235538326,530.1695354840723,518.262181282153,10910.83221308112,1392.1744702842318,12303.00668336535,46.958333333333314,679.0458333333331,4.473209447107665,6.564658495950102,7.290656198489879,7.035844220919872,7.081500130779259,,,,
254,168,42840,4.531564474105835,3474.6935679912567,80.11302375104287,8011.302375104287,12556.13117389505,162.97333333333324,4381.855465457431,653.1832454115479,627.9807769169031,11148.62920505162,1407.5019688434327,12556.13117389505,50.54166666666662,814.8666666666661,8.763710930914861,7.531868408633862,7.702378264135729,7.424296358022001,7.982818367037473,,,,
255,168,43008,4.679895401000977,3492.5938489437103,97.45688495790411,9745.688495790411,12499.360705295518,193.1316666666666,2560.54054283844,534.5027928448065,521.552393917555,11043.358783760063,1456.0019215354548,12499.360705295518,65.24999999999997,965.6583333333331,5.121081085676881,6.6892003941571625,7.086401236939863,7.1284274616726115,7.318321204910795,0.024272572249174118,38.40207290649414,3.137150287628174,0.0022925916127860546
256,168,43176,4.606215238571167,3509.6650507450104,93.05752305489278,9305.752305489277,12691.803709181477,150.98166666666668,3235.069737025532,583.467542234508,571.9599231731206,11130.819034308912,1560.9846748725636,12691.803709181477,53.16666666666669,754.9083333333334,6.470139474051065,7.398217039663737,6.727209214814414,7.324804994836135,6.949359779665199,,,,
257,168,43344,4.53996729850769,3526.258442401886,91.49439983841876,9149.439983841876,12339.971096827423,161.7108333333334,3028.8202796522146,558.4496803476806,543.0204897588594,11072.02238176201,1267.9487150654122,12339.971096827423,52.45833333333334,808.554166666667,6.057640559304428,6.786515483314662,8.070374249784896,7.197294562692432,7.465152910689828,,,,
258,168,43512,4.527912855148315,3542.7296442985535,93.97067650116472,9397.06765011647,12652.738279764813,183.5883333333334,3072.082296315008,543.5567386921452,527.5454561797994,11124.39589478369,1528.3423849811197,12652.738279764813,63.25000000000001,917.9416666666671,6.144164592630016,7.172267661256145,6.811189832806892,7.2043866051466,7.334844457833439,,,,
259,168,43680,4.782572269439697,3559.692418575287,71.1090799502252,7110.90799502252,11501.627741532346,184.94416666666666,4205.775579843161,688.1568419229313,652.9696479151687,10247.15125104352,1254.476490488827,11501.627741532346,57.33333333333335,924.7208333333331,8.411551159686322,5.3317661997509695,8.516341522008766,7.047152874175042,8.259958538050098,,,,
260,168,43848,4.729673147201538,3576.658036470413,94.33711969063556,9433.711969063555,12539.165929500847,165.8099999999998,2939.643960437289,576.0664556343932,562.8171551687517,10942.966451990453,1596.1994775103935,12539.165929500847,56.99999999999989,829.0499999999989,5.879287920874578,7.5639245692211174,6.821255977571881,7.24006465051692,7.111532259804061,,,,
261,168,44016,4.612112522125244,3593.3016254901886,79.09704878933444,7909.704878933444,12498.531061093065,157.00750000000016,4431.81868215962,692.8142074451812,669.75228239664,11164.333412163807,1334.197648929257,12498.531061093065,46.08333333333336,785.0375000000008,8.863637364319239,7.248866462025922,8.599590596447035,7.4532631042839705,7.886699980507095,,,,
262,168,44184,4.588420629501343,3610.039724588394,16.469336372198264,1646.9336372198263,7455.626205158439,216.22166666666664,5592.470901271947,821.8515743037169,784.9847372697866,4974.65800465846,2480.968200499979,7455.626205158439,71.375,1081.1083333333331,11.184941802543893,2.66626124519909,7.918142180534648,4.556213173056902,7.331759241505404,,,,
263,168,44352,4.576373100280762,3626.9736642837524,88.93912626065934,8893.912626065932,12527.595504615896,182.3633333333334,3451.31954521663,580.5702391534442,557.7326198790838,11135.871563457542,1391.723941158356,12527.595504615896,58.66666666666666,911.8166666666671,6.902639090433261,7.208033560444301,7.500415605281197,7.234412078866998,7.908772618551674,0.0475742407143116,35.644554138183594,3.1408419609069824,0.0019121061777696013
264,168,44520,4.56738543510437,3644.5461564064026,96.16960060572173,9616.960060572172,12669.508239812385,217.5649999999998,2834.9831792402097,575.3608018343289,562.2139503859148,11130.37319499721,1539.135044815174,12669.508239812385,73.3333333333333,1087.824999999999,5.669966358480418,7.180120775068993,6.987044336280223,7.182039016107131,7.252148934741231,,,,
265,168,44688,4.5332207679748535,3662.4740912914276,96.19578080989498,9619.578080989499,12527.903522605671,168.45499999999998,2739.870441616172,565.455906643349,553.2130874259551,11014.935642226274,1512.9678803793968,12527.903522605671,58.62499999999999,842.275,5.479740883232344,6.348608073683941,6.963278705771852,7.179502680138455,7.053772799280634,,,,
266,168,44856,4.52980375289917,3679.115768432617,97.96473898089411,9796.47389808941,12647.24554582753,192.26250000000016,2658.5091477381193,525.1065387253701,514.3308424701152,11147.10626265111,1500.1392831764201,12647.24554582753,68.25000000000003,961.3125000000008,5.317018295476238,7.078108702062306,6.622554500193348,7.13692260939829,6.907367590091145,,,,
267,168,45024,4.517572402954102,3696.1392941474915,91.47188723577655,9147.188723577656,12669.626192275551,204.2825,3318.154968697897,616.4850608999177,603.6946196130305,11112.293473453454,1557.3327188220985,12669.626192275551,71.74999999999997,1021.4124999999999,6.636309937395794,7.458428737048825,6.576394885534567,7.319440253048957,7.0887561378691135,,,,
268,168,45192,4.562455654144287,3713.119260072708,98.75558915473678,9875.558915473677,12528.06485480837,133.44416666666646,2519.061772668025,548.6689150459533,535.5018494490988,11115.604967770112,1412.4598870382583,12528.06485480837,44.74999999999997,667.2208333333324,5.038123545336049,7.17921172789341,7.348211489686448,7.119417865630273,7.360111292840379,,,,
269,168,45360,4.659608840942383,3731.223007917404,91.5361079756398,9153.610797563979,12649.947551503263,225.05833333333325,3271.2784206059505,554.5194931476528,540.887240079058,11113.119471855634,1536.8280796476286,12649.947551503263,82.45833333333331,1125.291666666666,6.542556841211901,6.936521107850462,6.140642921242194,7.209172338196568,6.660612510325994,,,,
270,168,45528,4.545650482177734,3748.778023481369,92.41596890709202,9241.596890709203,12768.061711158101,161.07250000000013,3365.3923204489,605.9803045933677,593.1645871370893,11164.618059848564,1603.4436513095375,12768.061711158101,56.16666666666672,805.3625000000005,6.730784640897799,7.231420432452099,6.6619929479000035,7.357576874782927,7.18319726433178,,,,
271,168,45696,4.5296876430511475,3765.7644827365875,85.81382513721519,8581.382513721519,12467.07246688598,183.69083333333327,3701.9991198311286,685.2653389754928,671.9809605662697,11151.78086393514,1315.291602950841,12467.07246688598,58.04166666666666,918.4541666666664,7.403998239662257,7.415128156314148,8.04881281096453,7.450878871561625,7.2173854498578525,-0.03743819519877434,39.501468658447266,3.1053991317749023,0.0024880405981093645
272,168,45864,4.544907093048096,3783.579385280609,95.72007749852462,9572.007749852462,12611.183126885295,176.37166666666656,2862.8037103661663,550.4131462588828,538.7867371922921,11163.898904865728,1447.284222019568,12611.183126885295,60.208333333333286,881.8583333333328,5.725607420732333,7.269986759889062,7.226831284371795,7.218226137961562,6.94690291596464,,,,
