policy,fixed_action,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage1_ch4_m3,total_stage2_ch4_m3,total_total_ch4_m3,total_chemical_m3,total_chemical_kmol,total_ph_violation_pH_d,steps,final_time_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH,mean_stage1_acid_yield,mean_stage2_vfa_conversion,mean_stage2_ch4_per_vfa_in
fixed_open_loop_action,10,10.0,-5.0,0.0,0.0,5.0,0.0,0.0,-35.01547146367298,-3501.5471463672993,6367.806081975464,79.10000000000001,9790.253228342763,1199.636107227758,1163.0537793245774,1923.8691254700793,4443.936956505385,6367.806081975464,35.0,395.49999999999994,19.580506456685523,168,7.0,0.740412835861199,6.868987997144375,2.521178779883987,7.134980101129587,0.034287625628825535,0.9485273495736721,5.7957650028760055
fixed_open_loop_action,11,11.0,-5.0,2.0,0.0,5.0,2.0,0.0,-66.74342269694117,-6674.342269694117,5046.197517211565,149.10000000000002,11571.439786905685,1199.636107227758,921.0721770165574,1923.8691254700793,3122.3283917414856,5046.197517211565,49.0,745.5000000000001,23.142879573811367,168,7.0,0.740412835861199,8.48565718324102,2.521178779883987,8.273211212476733,0.034287625628825535,0.7262607090570289,4.532793379848429
fixed_open_loop_action,12,12.0,-5.0,10.0,0.0,5.0,10.0,0.0,-197.6219507767339,-19762.19507767339,3842.883120167412,429.1,23175.978197840806,1199.636107227758,700.1653689367097,1923.8691254700793,1919.0139946973334,3842.883120167412,105.00000000000001,2145.5,46.351956395681604,168,7.0,0.740412835861199,13.002611445784757,2.521178779883987,11.629360266669805,0.034287625628825535,0.5350162992379713,3.142288415965005
fixed_open_loop_action,13,13.0,-5.0,50.0,0.0,5.0,50.0,0.0,-271.10288436428743,-27110.288436428742,3618.5727127847103,1829.1,28899.761149213453,1199.636107227758,588.3713108803133,1923.8691254700793,1694.7035873146315,3618.5727127847103,384.99999999999994,9145.5,57.79952229842691,168,7.0,0.740412835861199,13.89332886059863,2.521178779883987,13.273612794281116,0.034287625628825535,0.4151089903979326,1.9204499789208234
fixed_open_loop_action,14,14.0,-1.0,-100.0,0.0,1.0,0.0,100.0,-140.2938393134233,-14029.38393134233,11674.510302905037,1597.8199999999997,24106.074234247368,514.0342098275339,346.9043125288813,11135.557287519985,538.953015385052,11674.510302905037,707.0,7989.1,48.21214846849473,168,7.0,6.959506854840289,-0.18143871838966766,7.100791669440644,0.5028700802228119,0.014691965705921703,0.6664871074258581,2.6566655220266693
fixed_open_loop_action,15,15.0,-1.0,-10.0,0.0,1.0,0.0,10.0,2.476025840802862,247.60258408028676,12311.616700309925,174.01999999999998,11889.994116229638,514.0342098275339,454.4699667639818,11135.557287519985,1176.05941278994,12311.616700309925,77.0,870.0999999999999,23.779988232459278,168,7.0,6.959506854840289,1.115121937347193,7.100791669440644,4.029073656874455,0.014691965705921703,0.8702764162955164,3.610808350671686
fixed_open_loop_action,16,16.0,-1.0,-2.0,0.0,1.0,0.0,2.0,103.41700863125354,10341.700863125352,12843.413660170794,47.46000000000001,2454.2527970454403,514.0342098275339,502.65628522289285,11135.557287519985,1707.8563726508082,12843.413660170794,21.0,237.3,4.90850559409088,168,7.0,6.959506854840289,6.69570188724613,7.100791669440644,6.928429055142358,0.014691965705921703,0.9650975798942534,4.5344252505788765
fixed_open_loop_action,17,17.0,-1.0,0.0,0.0,1.0,0.0,0.0,101.22549366943036,10122.549366943036,12592.516400658658,15.820000000000002,2454.1470337156215,514.0342098275339,501.25766882442844,11135.557287519985,1456.9591131386724,12592.516400658658,7.0,79.10000000000001,4.908294067431243,168,7.0,6.959506854840289,7.3195747744797135,7.100791669440644,7.320486719205589,0.014691965705921703,0.9622978307602595,4.0306913548292576
fixed_open_loop_action,18,18.0,-1.0,2.0,0.0,1.0,2.0,0.0,72.92962985065958,7292.9629850659585,12366.093836360764,85.82,4987.310851294806,514.0342098275339,467.01597207474947,11135.557287519985,1230.5365488407786,12366.093836360764,21.0,429.1,9.974621702589612,168,7.0,6.959506854840289,9.19397856886727,7.100791669440644,8.490283405304705,0.014691965705921703,0.8949752317941387,3.5426978184442466
fixed_open_loop_action,19,19.0,-1.0,10.0,0.0,1.0,10.0,0.0,-41.261104755992505,-4126.110475599251,12211.99662524894,365.82000000000005,15972.28710084819,514.0342098275339,375.28532151724346,11135.557287519985,1076.4393377289543,12211.99662524894,77.0,1829.1,31.94457420169638,168,7.0,6.959506854840289,13.075181028694987,7.100791669440644,11.667369023783838,0.014691965705921703,0.7179067489204333,2.9815985856778973
