time,pH_sp,stage1_pH,stage2_pH,q_NaOH_m3_d,u_NaOH_kmol_d,q_HCl_m3_d,u_HCl_kmol_d,stage1_T_K,stage2_T_K,stage1_V_liq_m3,stage2_V_liq_m3,prbs_segment
142.09375,8.4,7.235553516139676,8.395466933722274,0.1643732389599286,4.109330973998215,0.0,0.0,328.15,308.15,2720.0,680.0,
142.1041667,8.4,7.235577158411217,8.395489692983784,0.1643732389599286,4.109330973998215,0.0,0.0,328.15,308.15,2720.0,680.0,
142.1145833,8.4,7.235553534689591,8.395512470455035,0.1643732389599286,4.109330973998215,0.0,0.0,328.15,308.15,2720.0,680.0,
142.125,8.4,7.235577143166727,8.395535340700603,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.1354167,8.4,7.235553516526008,8.395556494064458,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.1458333,8.4,7.235577145643429,8.395577747134867,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.15625,8.4,7.235553516735229,8.395599020375558,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.1666667,8.4,7.235577159006513,8.395620383552087,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.1770833,8.4,7.2355535352838345,8.395641760733461,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.1875,7.0,7.235577143760976,8.395663226595094,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.1979167,7.0,7.235553517119076,8.395684703941201,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.2083333,7.0,7.235577146236367,8.395706264845751,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.21875,7.0,7.235553517327142,8.395727836315286,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.2291667,7.0,7.2355771595981535,8.395749489026485,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.2395833,7.0,7.23555353587448,8.395771147319559,0.16419930493852597,4.104982623463149,0.0,0.0,328.15,308.15,2720.0,680.0,
142.25,7.0,7.235577144351503,8.395792886028628,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.2604167,7.0,7.2355535177085795,8.309187481621183,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.2708333,7.0,7.235577146825654,8.212650325554474,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.28125,7.0,7.235553517915436,8.102501798002564,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.2916667,7.0,7.235577160186393,7.974404896193604,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.3020833,7.0,7.235553536461636,7.824477216644457,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.3125,7.0,7.235577144938474,7.654326883361811,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.3229167,7.0,7.235553518294535,7.478238997407675,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.3333333,7.0,7.235577147411457,7.316723740017117,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.34375,7.0,7.235553518500158,7.179335956249772,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.3541667,7.0,7.235577160770954,7.06431219602636,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.3645833,7.0,7.2355535370451936,6.966821960538262,0.0,0.0,17.911461979440283,202.39952036767522,328.15,308.15,2720.0,680.0,
142.375,7.0,7.235577145521902,6.88257505595144,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.3854167,7.0,7.235553518876893,6.917096241572519,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.3958333,7.0,7.235577147993709,6.934424750058505,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.40625,7.0,7.23555351908133,6.949809931110022,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.4166667,7.0,7.235577161352061,6.964425638410455,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.4270833,7.0,7.235553537625237,6.978483465862504,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.4375,7.0,7.235577146101748,6.992042806106067,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.4479167,7.0,7.235553519455756,7.005125632034598,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.4583333,7.0,7.235577148572364,7.017750622878248,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.46875,7.0,7.235553519659034,7.029934698785194,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.4791667,7.0,7.235577161929555,7.041728483403167,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.4895833,7.0,7.2355535382017955,7.053143540758174,0.41326651693981376,10.331662923495344,0.0,0.0,328.15,308.15,2720.0,680.0,
142.5,7.0,7.2355771466780245,7.064205045589553,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.5104167,7.0,7.235553520031142,7.058331969710139,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.5208333,7.0,7.235577149147574,7.054570023505529,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.53125,7.0,7.23555352023325,7.050812955619125,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.5416667,7.0,7.235577162503595,7.046899153196125,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.5520833,7.0,7.235553538774794,7.042846289339117,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.5625,7.0,7.23557714725101,7.038689212560726,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.5729167,7.0,7.2355535206029575,7.034435730731022,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.5833333,7.0,7.235577149719447,7.03009986658706,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.59375,7.0,7.23555352080396,7.0256962775461105,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.6041667,7.0,7.235577163074304,7.021239557263927,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.6145833,7.0,7.235553539344379,7.016743199681257,0.0,0.0,1.3785905723683272,15.5780734677621,328.15,308.15,2720.0,680.0,
142.625,7.0,7.235577147820362,7.012219688182603,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.6354167,7.0,7.23555352117141,7.012006913753265,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.6458333,7.0,7.235577150287675,7.011084597834249,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.65625,7.0,7.235553521371262,7.010058847920851,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.6666667,7.0,7.235577163641376,7.008976315339816,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.6770833,7.0,7.235553539910497,7.007852001436654,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.6875,7.0,7.235577148386417,7.006695082565846,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.6979167,7.0,7.235553521736388,7.005512368245697,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.7083333,7.0,7.235577150852483,7.00430979114078,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.71875,7.0,7.235553521935083,7.003092173173543,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.7291667,7.0,7.235577164204992,7.0018638306388,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.7395833,7.0,7.2355535404732185,7.000628222232339,0.0,0.0,0.7426346099255475,8.391771092158688,328.15,308.15,2720.0,680.0,
142.75,7.0,7.235577148948964,6.999388401599473,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.7604167,7.0,7.235553522297936,6.9992199870726175,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.7708333,7.0,7.235577151413874,6.998884171653611,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.78125,7.0,7.2355535224955245,6.998526371140559,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.7916667,7.0,7.2355771647653295,6.9981597032715825,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.8020833,7.0,7.235553541032469,6.9977877659546115,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.8125,7.0,7.235577149508152,6.9974122683625595,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.8229167,7.0,7.2355535228561285,6.997034221925618,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.8333333,7.0,7.235577151971821,6.996654602044896,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.84375,7.0,7.235553523052555,6.9962740125368565,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.8541667,7.0,7.235577165322153,6.995893155131891,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.8645833,7.0,7.235553541588386,6.9955124276001985,0.0,0.0,0.5832569896032344,6.590803982516548,328.15,308.15,2720.0,680.0,
142.875,7.0,7.235577150063965,6.995132322589107,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.8854167,7.0,7.235553523410894,6.995129147526266,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.8958333,7.0,7.235577152526622,6.9950737366299585,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.90625,7.0,7.235553523606259,6.995007996494914,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.9166667,7.0,7.235577165875695,6.994939236669793,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.9270833,7.0,7.235553542140958,6.994868943968925,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.9375,7.0,7.2355771506162885,6.994797706417789,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.9479167,7.0,7.235553523962367,6.994725659965556,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.9583333,7.0,7.23557715307788,6.994653055582371,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.96875,7.0,7.235553524156576,6.99457990169783,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.9791667,7.0,7.235577166425911,6.994506395788408,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
142.9895833,7.0,7.235553542690159,6.994432519485784,0.0,0.0,0.5272960478304074,5.958445340483604,328.15,308.15,2720.0,680.0,
143.0,7.0,7.2355771511653355,6.994358429056009,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.0104167,7.0,7.235553524510422,6.994373802657014,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.0208333,7.0,7.235577153625783,6.994379345699601,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.03125,7.0,7.2355535247035725,6.994380835421943,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.0416667,7.0,7.235577166972705,6.994379977825182,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.0520833,7.0,7.235553543236086,6.994378107106095,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.0625,7.0,7.235577151711032,6.994375539603406,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.0729167,7.0,7.235553525055179,6.994372267117835,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.0833333,7.0,7.235577154170469,6.994368432831374,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.09375,7.0,7.235553525247213,6.994363952307385,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.1041667,7.0,7.235577167516352,6.994358958775629,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.1145833,7.0,7.235553543778676,6.994353375623913,0.0,0.0,0.5139635808645878,5.8077884637698425,328.15,308.15,2720.0,680.0,
143.125,7.0,7.235577152253484,6.994347305361388,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.1354167,7.0,7.235553525596696,6.994366900880324,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.1458333,7.0,7.235577154711857,6.994382847564587,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.15625,7.0,7.235553525787594,6.994397608931469,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.1666667,7.0,7.235577168056598,6.994411703157701,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.1770833,7.0,7.235553544317961,6.994425271125025,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.1875,7.0,7.235577152792693,6.994438727487137,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.1979167,7.0,7.235553526134905,6.994451232720821,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.2083333,7.0,7.235577155249898,6.994462216696477,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.21875,7.0,7.23555352632477,6.99447269877547,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.2291667,7.0,7.235577168593578,6.994482689236153,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.2395833,7.0,7.235553544854006,6.9944920607478664,0.0,0.0,0.5100739767020689,5.763835936733379,328.15,308.15,2720.0,680.0,
143.25,7.0,7.235577153328594,6.994500884492389,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.2604167,7.0,7.235553526669903,6.994520901956293,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.2708333,7.0,7.235577155784648,6.994539569145853,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.28125,7.0,7.235553526858607,6.994558437081701,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.2916667,7.0,7.235577169127323,6.99457973038066,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.3020833,7.0,7.235553545386799,6.994579979855935,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.3125,7.0,7.235577153861305,6.9946035129215876,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.3229167,7.0,7.235553527201614,6.994621477342236,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.3333333,7.0,7.2355771563162765,6.994644182709616,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.34375,7.0,7.23555352738932,6.994625548247059,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.3541667,7.0,7.2355771696578035,6.994649846044742,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.3645833,7.0,7.235553545916356,6.994665534109546,0.0,0.0,0.5083268715722511,5.744093648766437,328.15,308.15,2720.0,680.0,
143.375,7.0,7.235577154390733,6.994677930983589,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.3854167,7.0,7.235553527730127,6.994700838689874,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.3958333,7.0,7.23557715684459,6.99472479855749,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.40625,7.0,7.235553527916747,6.994714329466421,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.4166667,7.0,7.235577170185047,6.99474331645002,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.4270833,7.0,7.2355535464427465,6.994762963118513,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.4375,7.0,7.235577154916891,6.994783169969026,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.4479167,7.0,7.235553528255405,6.994786700589264,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.4583333,7.0,7.235577157369872,6.99481386579491,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.46875,7.0,7.235553528440952,6.994804144682467,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.4791667,7.0,7.235577170709171,6.994830349894622,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.4895833,7.0,7.235553546965912,6.994846322831642,0.0,0.0,0.5069880212310945,5.728964639911369,328.15,308.15,2720.0,680.0,
143.5,7.0,7.235577155440062,6.994880363970101,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.5104167,7.0,7.2355535287775785,6.994839743310925,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.5208333,7.0,7.235577157891821,6.99487325764987,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.53125,7.0,7.235553528962025,6.9948984915478505,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.5416667,7.0,7.235577171230199,6.994917580349376,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.5520833,7.0,7.23555354748593,6.994951666415258,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.5625,7.0,7.235577155959931,6.994912327354016,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.5729167,7.0,7.235553529296545,6.994941626724956,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.5833333,7.0,7.235577158410621,6.994963586608098,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.59375,7.0,7.235553529479962,6.994980171470169,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.6041667,7.0,7.235577171747936,6.994998000648981,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.6145833,8.4,7.235553548002779,6.9949803166960995,0.0,0.0,0.5060980520175966,5.7189079877988425,328.15,308.15,2720.0,680.0,
143.625,8.4,7.235577156476769,6.995005025981178,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.6354167,8.4,7.235553529812393,7.129174194148564,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.6458333,8.4,7.2355771589264295,7.268436668692334,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.65625,8.4,7.235553529994765,7.42660586942928,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.6666667,8.4,7.235577172262701,7.59761407988637,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.6770833,8.4,7.235553548516606,7.766003493301394,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.6875,8.4,7.235577156990239,7.917968770640652,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.6979167,8.4,7.235553530325088,8.04938845701667,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.7083333,8.4,7.235577159438949,8.162454851302861,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.71875,8.4,7.235553530506421,8.26094359350542,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.7291667,8.4,7.235577172774181,8.348251560148867,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.7395833,8.4,7.23555354902721,8.427017310196272,8.032044065431666,200.80110163579167,0.0,0.0,328.15,308.15,2720.0,680.0,
143.75,8.4,7.23557715750083,8.499217315241681,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.7604167,8.4,7.235553530834727,8.493435432926347,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.7708333,8.4,7.235577159948486,8.487883904783935,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.78125,8.4,7.2355535310150305,8.482346900035736,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.7916667,8.4,7.235577173282618,8.476793898086056,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.8020833,8.4,7.235553549534796,8.471224429697397,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.8125,8.4,7.235577158008243,8.46563802468989,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.8229167,8.4,7.235553531341282,8.460034173706413,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.8333333,8.4,7.235577160454871,8.454412561255252,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.84375,8.4,7.235553531520585,8.448772607020821,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.8541667,8.4,7.23557717378799,8.443113983129736,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.8645833,8.4,7.23555355003933,8.437436219355215,0.0,0.0,0.9321016570788887,10.532748724991443,328.15,308.15,2720.0,680.0,
143.875,8.4,7.235577158512527,8.431738815712533,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.8854167,8.4,7.23555353184473,8.429558595138397,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.8958333,8.4,7.2355771609582575,8.427363621701053,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.90625,8.4,7.235553532023061,8.425172030557176,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.9166667,8.4,7.23557717429033,8.422981117380788,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.9270833,8.4,7.235553550540746,8.420791516195893,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.9375,8.4,7.235577159013932,8.418603069243012,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.9479167,8.4,7.235553532345118,8.416415712203474,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.9583333,8.4,7.235577161458547,8.414229503376236,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.96875,8.4,7.235553532522419,8.412044298845396,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.9791667,8.4,7.235577174789635,8.40986016603421,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
143.9895833,8.4,7.235553551039146,8.4076770289937,0.0,0.0,0.11715043440307013,1.3237999087546926,328.15,308.15,2720.0,680.0,
144.0,8.4,7.235577159512216,8.405494894577942,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.0104167,8.4,7.235553532842557,8.404747746856359,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.0208333,8.4,7.235577161955842,8.403996996929145,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.03125,8.4,7.235553533018817,8.403247273378726,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.0416667,8.4,7.235577175285924,8.402499241419136,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.0520833,8.4,7.2355535515345135,8.40175290870621,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.0625,8.4,7.23557716000749,8.401008337268125,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.0729167,8.4,7.235553533336945,8.400265453149844,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.0833333,8.4,7.235577162450103,8.399524329121467,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.09375,8.4,7.235553533512234,8.398784867927207,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.1041667,8.4,7.235577175779208,8.398047143051175,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.1145833,8.4,7.235553552026938,8.397311079083973,0.09236549363014362,2.3091373407535905,0.0,0.0,328.15,308.15,2720.0,680.0,
144.125,8.4,7.2355771604997585,8.396576728558905,0.14333420476907532,3.583355119226883,0.0,0.0,328.15,308.15,2720.0,680.0,
144.1354167,8.4,7.235553533828333,8.396351642577988,0.14333420476907532,3.583355119226883,0.0,0.0,328.15,308.15,2720.0,680.0,
144.1458333,8.4,7.235577162941337,8.39612561221393,0.14333420476907532,3.583355119226883,0.0,0.0,328.15,308.15,2720.0,680.0,
144.15625,8.4,7.235553534002644,8.395900029126992,0.14333420476907532,3.583355119226883,0.0,0.0,328.15,308.15,2720.0,680.0,
144.1666667,8.4,7.235577176269449,8.39567517988673,0.14333420476907532,3.583355119226883,0.0,0.0,328.15,308.15,2720.0,680.0,
144.1770833,8.4,7.235553552516372,8.39545104841801,0.14333420476907532,3.583355119226883,0.0,0.0,328.15,308.15,2720.0,680.0,
