decision_step,reward,stage1_vfa_in_kgCOD,stage1_vfa_out_kgCOD,stage1_vfa_produced_kgCOD,stage1_fermentable_in_kgCOD,stage2_vfa_in_kgCOD,stage2_vfa_out_kgCOD,stage2_vfa_removed_kgCOD,stage1_ch4_m3,stage2_ch4_m3,total_ch4_m3,chemical_m3,chemical_kmol,stage1_ph_violation_pH_d,stage2_ph_violation_pH_d,ph_violation_pH_d,reward_benefit,reward_chemical_cost,reward_ph_cost,reward_raw,time_d,episode_elapsed_d,episode_start_d,episode_start_index,influent_csv,use_dynamic_flow,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_vfa_kgCOD_m3,stage2_vfa_kgCOD_m3,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,q_ad_m3_d,stage1_q_ch4_m3_d,stage2_q_ch4_m3_d,stage1_acid_yield,stage2_vfa_conversion,stage2_ch4_per_vfa_in,policy,window_id,window_start_d
53,1.0908679089820297,0.0,143.6481604268094,143.6481604268094,540.9819008973176,143.6481604268094,0.5674442658044321,143.080716161005,35.108878469898805,73.97791242830414,109.08679089820296,0.0,0.0,0.0,0.0,0.0,109.08679089820296,0.0,0.0,109.08679089820296,201.75,6.75,195.0,18720,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,5.188775484109696,7.446990582017058,8.619507085233934,0.03375769160198179,0.0,0.0,0.0,0.0,158.082099154543,266.7154234170476,580.1412631965032,0.2655322852549089,0.996049763086987,0.5149938029731808,zero_dosing_open_loop,5,195.0
54,1.1291956895254252,0.0,210.6295952770731,210.6295952770731,691.8398341212503,210.6295952770731,0.940425939625497,209.6891693374476,33.17254260850673,79.74702634403579,112.9195689525425,0.0,0.0,0.0,0.0,0.0,112.9195689525425,0.0,0.0,112.9195689525425,201.875,6.875,195.0,18720,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,5.163802372667687,7.444471213598179,8.74619680699045,0.042564380366674995,0.0,0.0,0.0,0.0,193.699986452722,260.597823538645,694.5934149122144,0.3044484935514115,0.9955351671336194,0.3786126362685757,zero_dosing_open_loop,5,195.0
55,1.1912483198647146,0.0,172.00753375031042,172.00753375031042,533.6332777747544,172.00753375031042,0.8158125689247682,171.19172118138565,31.6487091033238,87.47612288314762,119.12483198647145,0.0,0.0,0.0,0.0,0.0,119.12483198647145,0.0,0.0,119.12483198647145,202.0,7.0,195.0,18720,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,5.141955648453717,7.4449475526080535,8.916769847949654,0.03926896861608108,0.0,0.0,0.0,0.0,127.807005958275,238.8305483467908,675.2617596546594,0.3223328471334849,0.995257111411707,0.5085598344205651,zero_dosing_open_loop,5,195.0
0,3.1785129946479627,0.0,2.867862043653466,2.867862043653466,452.1340928515916,2.867862043653466,1.8673662720064064,1.0004957716470595,67.19290517195549,304.9394761452877,372.13238131724313,4.430302834256586,50.06242202709942,0.08853719489405389,0.0,0.08853719489405389,372.13238131724313,10.012484405419885,44.26859744702694,317.8512994647963,195.125,0.125,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-3.023604670082616,-32.41881800397008,7.0,7.0,7.083663974538791,6.969363158220928,0.22858100655493493,0.08801492390078663,0.0,3.023604670082616,0.0,32.41881800397008,113.77900722412,472.91949071445345,2343.4003900160697,0.006342945796380836,0.3488646791295771,106.32989715112483,fixed_pH7_PI_both_stages,5,195.0
1,1.9807735341847865,0.0,3.2709078471965363,3.2709078471965363,279.34928666753973,3.2709078471965363,0.7032423796574965,2.56766546753904,65.82894545109636,175.0879848699755,240.91693032107182,0.5476722008935972,8.049031852607952,0.08245954106414313,0.0,0.08245954106414313,240.91693032107182,1.6098063705215904,41.22977053207157,198.07735341847865,195.25,0.25,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-3.2950500261208657,1.0863275810279123,7.0,7.0,7.044191534942633,7.039490084398966,0.31579155764246125,0.03886394082647368,0.0,3.2950500261208657,1.0863275810279123,0.0,81.3146760614333,556.5445172160796,938.1042706765345,0.011709025235812834,0.7850008583212643,53.52886508864556,fixed_pH7_PI_both_stages,5,195.0
2,1.2916090923168546,0.0,5.389467265418388,5.389467265418388,298.66639864734645,5.389467265418388,0.37313776775643737,5.016329497661951,68.82737157219648,103.11250014021489,171.9398717124114,0.8418657330923132,9.51308278394314,0.08175269184787463,0.0,0.08175269184787463,171.9398717124114,1.9026165567886282,40.876345923937315,129.16090923168545,195.375,0.375,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-1.8355536740362846,-4.899372190702222,7.0,7.0,7.057030835081767,7.016313976754587,0.3619498111760436,0.017297787228420985,0.0,1.8355536740362846,0.0,4.899372190702222,206.29938562264,553.3788182699079,668.7322089741523,0.018045107483892285,0.9307653707907861,19.132224960681746,fixed_pH7_PI_both_stages,5,195.0
3,0.956792408490777,0.0,11.710616781827097,11.710616781827097,794.695996351421,11.710616781827097,0.34327762383444616,11.367339157992651,78.02885474206933,58.88268214340261,136.91153688547192,0.5535741545908955,6.255387946877117,0.07996243689403759,0.0,0.07996243689403759,136.91153688547192,1.2510775893754236,39.9812184470188,95.6792408490777,195.5,0.5,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-2.366605677267089,-2.061987559460074,7.0,7.0,7.0230750844199905,7.012067963058627,0.5168394176650666,0.00990985109907019,0.0,2.366605677267089,0.0,2.061987559460074,206.665078534463,695.4935243702683,368.2670927828525,0.014735970529098487,0.9706866316070427,5.02814524976845,fixed_pH7_PI_both_stages,5,195.0
4,0.9258536451530054,0.0,13.082477080042958,13.082477080042958,656.8846191164241,13.082477080042958,0.175342147239912,12.907134932803048,94.18771317066206,38.280445666528166,132.46815883719023,0.33127473855650225,3.743404545688476,0.07826822682550398,0.0,0.07826822682550398,132.46815883719023,0.7486809091376952,39.134113412751994,92.58536451530054,195.625,0.625,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-1.0993058039536283,-1.5508921044983897,7.0,7.0,7.026632174842718,7.0070963012781835,0.7229306197881279,0.00719389218773797,0.0,1.0993058039536283,0.0,1.5508921044983897,139.804169185987,794.3257444891276,256.6318949255429,0.019915943682225663,0.9865971752775022,2.9260854372085374,fixed_pH7_PI_both_stages,5,195.0
5,0.8984480948574762,0.0,14.122794292634024,14.122794292634024,494.7509521118722,14.122794292634024,0.11274985218759323,14.010044440446432,101.6595699626409,27.79068966411596,129.45025962675686,0.27508254262042153,3.1084327316107636,0.07796752718937416,0.0,0.07796752718937416,129.45025962675686,0.6216865463221528,38.98376359468708,89.84480948574762,195.75,0.75,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-1.2549754696934197,-0.9456848712699527,7.0,7.0,7.02111868025911,7.005275683623103,0.8551204706314426,0.005972356274632996,0.0,1.2549754696934197,0.0,0.9456848712699527,152.521749563432,822.9572017066189,191.77361509443412,0.028545259452963323,0.992016462900235,1.9677897368094253,fixed_pH7_PI_both_stages,5,195.0
6,0.8858464230821584,0.0,21.042354150192537,21.042354150192537,638.0507306121377,21.042354150192537,0.13609539092837228,20.906258759264166,104.32556791744116,23.411196638099618,127.73676455554077,0.22369186133160843,2.527718033047175,0.07729315728143096,0.0,0.07729315728143096,127.73676455554077,0.505543606609435,38.64657864071548,88.58464230821585,195.875,0.875,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-1.0629016815152528,-0.7266332091376142,7.0,7.0,7.013131693219353,7.004567541628124,0.976921150318596,0.006079880233838483,0.0,1.0629016815152528,0.0,0.7266332091376142,193.21157656878,853.3623120333024,178.49693607423285,0.0329791239796948,0.9935323115485571,1.1125749747865263,fixed_pH7_PI_both_stages,5,195.0
7,0.936853073300895,0.0,21.727805968056902,21.727805968056902,560.0556320544677,21.727805968056902,0.1260170199559292,21.601788948100975,109.2698216695728,22.939672999182065,132.20949466875487,0.17684220627081781,1.9983169308602415,0.07624904790498663,0.0,0.07624904790498663,132.20949466875487,0.39966338617204833,38.12452395249331,93.6853073300895,196.0,1.0,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-0.770886808925154,-0.6438508412413887,7.0,7.0,7.007026713657311,7.004470379400379,1.11291697958099,0.005811248887278136,0.0,0.770886808925154,0.0,0.6438508412413887,126.28326930077,889.3180868515209,174.3760335970039,0.03879579942505388,0.9942001958163106,1.055774938017524,fixed_pH7_PI_both_stages,5,195.0
8,0.9293280286144969,0.0,17.147558667356552,17.147558667356552,407.4894745644662,17.147558667356552,0.07943422758228537,17.06812443977427,110.39125071964855,21.04674897475984,131.43799969440838,0.14768690291261544,1.6688620029125552,0.07634284886475233,0.0,0.07634284886475233,131.43799969440838,0.33377240058251106,38.17142443237616,92.93280286144969,196.125,1.125,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-0.5453060619106064,-0.6361891613903172,7.0,7.0,7.013809678915559,7.003817967122314,1.2011411681691109,0.0051687465718955935,0.0,0.5453060619106064,0.0,0.6361891613903172,117.618413404058,876.3232956711554,156.79069501205672,0.04208098549216331,0.9953676071840185,1.2273904048409,fixed_pH7_PI_both_stages,5,195.0
9,0.8926210435910558,0.0,15.61284627174831,15.61284627174831,307.0509669857184,15.61284627174831,0.062155719772428314,15.550690551975881,108.8463123867367,19.057362088188963,127.90367447492564,0.1715667953367556,1.9387047873053378,0.07650765831671799,0.0,0.07650765831671799,127.90367447492564,0.38774095746106757,38.253829158359,89.26210435910558,196.25,1.25,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-0.8129879148031683,-0.559546447890876,7.0,7.0,7.012108127274088,7.0033912529905376,1.2396829792945057,0.004549266042893577,0.0,0.8129879148031683,0.0,0.559546447890876,88.4794670305594,861.6533234929418,140.69093080815225,0.05084773523111718,0.9960189373103032,1.2206206194877842,fixed_pH7_PI_both_stages,5,195.0
10,0.83792010895276,0.0,19.724844826267493,19.724844826267493,350.2566518982621,19.724844826267493,0.0730993564196028,19.65174546984789,105.32724727379207,17.222321469952682,122.54956874374473,0.15854974485556084,1.7916121168678376,0.07679847085019033,0.0,0.07679847085019033,122.54956874374473,0.35832242337356757,38.39923542509516,83.79201089527601,196.375,1.375,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-0.7581202428032323,-0.5102777160412543,7.0,7.0,7.014206790054133,7.003012497585775,1.2427705584612925,0.005008854114430311,0.0,0.7581202428032323,0.0,0.5102777160412543,203.307481482376,829.9649635103688,127.49131794898294,0.05631540391700228,0.9962940465659705,0.8731283628157008,fixed_pH7_PI_both_stages,5,195.0
11,0.9428625385221792,0.0,35.563729076393905,35.563729076393905,993.5882810188538,35.563729076393905,0.16380766225351862,35.39992141414038,110.97538305335034,20.95952094239225,131.93490399574262,0.16441565632176433,1.8578969164359374,0.07455414152047504,0.0,0.07455414152047504,131.93490399574262,0.3715793832871875,37.27707076023752,94.28625385221791,196.5,1.5,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-0.8487766173108136,-0.46654863326330115,7.0,7.0,6.974465724729799,7.004288484283721,1.3895290679825247,0.006575388689977497,0.0,0.8487766173108136,0.0,0.46654863326330115,191.679208350798,956.2846282328484,171.25380291205835,0.03579322517766196,0.9953939683349389,0.589351046325019,fixed_pH7_PI_both_stages,5,195.0
12,1.0761981818760227,0.0,27.788084052435057,27.788084052435057,797.0736512440308,27.788084052435057,0.11961129531899152,27.66847275711606,121.71803103291283,24.08060981977107,145.7986408526839,0.16314072898956267,3.003492372961529,0.07515624838097865,0.0,0.07515624838097865,145.7986408526839,0.6006984745923059,37.578124190489326,107.61981818760228,196.625,1.625,195.0,18720,digester_influent_original_dynamic.csv,True,-1,0.6773735097106396,-0.6277523222058617,7.0,7.0,7.018293968599907,7.004515257898592,1.6406478224975107,0.006396247894516579,0.6773735097106396,0.0,0.0,0.6277523222058617,125.663883381483,989.4561955556552,178.85947717761505,0.03486263033417912,0.9956955904159029,0.8665804297385842,fixed_pH7_PI_both_stages,5,195.0
13,1.1532549585537482,0.0,30.155678818651815,30.155678818651815,738.8630600232528,30.155678818651815,0.1119257468366472,30.04375307181517,128.13813362129392,23.793437191600656,151.93157081289456,0.17087684411118836,1.930908338456428,0.07243978657965693,0.0,0.07243978657965693,151.93157081289456,0.38618166769128565,36.21989328982846,115.32549585537481,196.75,1.75,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-0.707003107865288,-0.6600116450242188,7.0,7.0,6.9526122567706565,7.004184960376503,1.8408983111134773,0.00690940243433991,0.0,0.707003107865288,0.0,0.6600116450242188,169.440529809212,1040.733135079167,187.9699657337275,0.04081362359312263,0.9962884023433949,0.7890201157363435,fixed_pH7_PI_both_stages,5,195.0
14,1.1592151283249816,0.0,51.1907471548561,51.1907471548561,901.4484154508335,51.1907471548561,0.21661550479377176,50.97413165006232,126.95925254387511,27.916242404441707,154.87549494831683,0.23505975891978229,4.808963352023134,0.07598437889082807,0.0,0.07598437889082807,154.87549494831683,0.9617926704046268,37.992189445414034,115.92151283249817,196.875,1.875,195.0,18720,digester_influent_original_dynamic.csv,True,-1,1.2571025262654558,-0.6233755450928028,7.0,7.0,7.042789528269764,7.005613299417259,2.076136085872224,0.009248985584426692,1.2571025262654558,0.0,0.0,0.6233755450928028,206.749366759033,1017.7294473680201,244.28111764374125,0.05678721741305021,0.9957684637003148,0.5453376626833135,fixed_pH7_PI_both_stages,5,195.0
15,1.324395718412742,0.0,47.29566227573235,47.29566227573235,673.5597939822384,47.29566227573235,0.20128222153712,47.09438005419523,134.9841795602881,33.169577048546046,168.15375660883416,0.30728579551333635,3.472329489300701,0.07003943773939966,0.0,0.07003943773939966,168.15375660883416,0.6944658978601402,35.01971886969983,132.4395718412742,197.0,2.0,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-1.653677784872044,-0.8046085792346462,7.0,7.0,6.907081352668705,7.006425942712122,2.2987215387608564,0.00909273642093484,0.0,1.653677784872044,0.0,0.8046085792346462,149.334974485744,1097.4210525867209,258.9924060973956,0.07021746650896375,0.9957441716247961,0.7013238731105692,fixed_pH7_PI_both_stages,5,195.0
16,1.116681017600823,0.0,39.60106225473011,39.60106225473011,504.11467209591575,39.60106225473011,0.14356171724111416,39.457500537489004,122.19059209532233,31.974897484256292,154.16548957957866,0.42197191113683974,8.989504000421006,0.08139897403882432,0.0,0.08139897403882432,154.16548957957866,1.7979008000842012,40.69948701941216,111.66810176008231,197.125,2.125,195.0,18720,digester_influent_original_dynamic.csv,True,-1,2.464946805591075,-0.9108284835036434,7.0,7.0,7.159246914032429,7.006050378203691,2.452828235081733,0.0080855074024767,2.464946805591075,0.0,0.0,0.9108284835036434,114.832609409594,905.3336934019811,236.04987613883534,0.07855566292106528,0.9963748013546289,0.8074252472971752,fixed_pH7_PI_both_stages,5,195.0
17,1.2259287013858495,0.0,30.71225700946365,30.71225700946365,341.026065553292,30.71225700946365,0.08974734361942735,30.62250966584422,130.15059249676386,28.89570571223156,159.0462982089954,0.8780994331236985,9.922523594297799,0.06893784670310181,0.0,0.06893784670310181,159.0462982089954,1.9845047188595597,34.468923351550906,122.59287013858494,197.25,2.25,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-6.154381567018589,-0.8704138979710008,7.0,7.0,6.814686057230532,7.004929255776725,2.520968241192147,0.006694182668199339,0.0,6.154381567018589,0.0,0.8704138979710008,92.2134111279106,1084.5599153648982,209.72332247485915,0.09005838588799675,0.9970778004497757,0.9408525626536552,fixed_pH7_PI_both_stages,5,195.0
18,0.7875089600232613,0.0,55.7459300811213,55.7459300811213,465.04388559640125,55.7459300811213,0.17560524154184975,55.570324839579456,101.50050483260718,27.494962347752274,128.99546718035944,0.7066437422917533,16.40374163026078,0.0939276457039623,0.0,0.0939276457039623,128.99546718035944,3.280748326052156,46.96382285198115,78.75089600232613,197.375,2.375,195.0,18720,digester_influent_original_dynamic.csv,True,-1,4.9160101269278655,-0.7371398114061603,7.0,7.0,7.39661219449568,7.005751365820932,2.5608482450427323,0.009683391965781963,4.9160101269278655,0.0,0.0,0.7371398114061603,278.942766163445,670.3627181536215,243.90214481418093,0.11987240733125487,0.9968499002297333,0.49321918762036426,fixed_pH7_PI_both_stages,5,195.0
19,1.3535013687112167,0.0,86.49815312847038,86.49815312847038,967.7184961440179,86.49815312847038,0.38513589338862986,86.11301723508177,130.09369779211164,40.40280540443966,170.4965031965513,2.0214579173641893,22.84247446621534,0.061155742864373135,0.0,0.061155742864373135,170.4965031965513,4.568494893243068,30.577871432186566,135.35013687112166,197.5,2.5,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-15.327787002277127,-0.8438763366363865,7.0,7.0,6.544183884485051,7.008377372090678,2.7313194796722975,0.011917382793367445,0.0,15.327787002277127,0.0,0.8438763366363865,201.388734120109,1108.284756547609,343.32062503035115,0.08938358982816998,0.995547466859592,0.4670944285299579,fixed_pH7_PI_both_stages,5,195.0
20,0.6889095409242652,0.0,73.05140417711353,73.05140417711353,839.3797204686061,73.05140417711353,0.3022269091152243,72.74917726799829,91.3037634978788,43.18100222672284,134.4847657246017,1.6583874969534147,39.44714799637629,0.11540876406579982,0.0,0.11540876406579982,134.4847657246017,7.889429599275258,57.70438203289991,68.89095409242651,197.625,2.625,195.0,18720,digester_influent_original_dynamic.csv,True,-1,12.091894470541726,-1.1752055050855887,7.0,7.0,7.8256640500952965,7.0097729106394855,3.013276472515648,0.012185697532722306,12.091894470541726,0.0,0.0,1.1752055050855887,199.53105624169,630.8988561344497,336.4812149401028,0.08703022290832882,0.9958628186203994,0.5911043423892341,fixed_pH7_PI_both_stages,5,195.0
21,1.281277707975545,0.0,69.63629593383081,69.63629593383081,601.1756314449854,69.63629593383081,0.26458656092886085,69.37170937290193,126.1893545722667,44.22252808173913,170.4118826540058,4.158207981372477,46.98775018950897,0.065773123637099,0.0,0.065773123637099,170.4118826540058,9.397550037901794,32.8865618185495,128.12777079755452,197.75,2.75,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-31.909262677590256,-1.3564011733895491,7.0,7.0,6.156464523875627,7.007685296172683,3.241201922758431,0.011632118652461691,0.0,31.909262677590256,0.0,1.3564011733895491,162.869939461893,826.9151096467069,346.1737689850922,0.11583353065468248,0.9962004503918432,0.6350499762905234,fixed_pH7_PI_both_stages,5,195.0
22,-0.2591495455661309,0.0,71.19589103508314,71.19589103508314,705.448205188716,71.19589103508314,0.24491060341043377,70.95098043167272,19.312772705116185,42.10825217889332,61.42102488400951,2.935514511720589,71.49247027993707,0.14607497076927037,0.0,0.14607497076927037,61.42102488400951,14.298494055987414,73.03748538463519,-25.91495455661309,197.875,2.875,195.0,18720,digester_influent_original_dynamic.csv,True,-1,22.377317545982127,-1.1067985477825861,7.0,7.0,8.315251003045478,7.010463581630633,3.4875631849024007,0.011718436815900086,22.377317545982127,0.0,0.0,1.1067985477825861,170.372672909022,514.7326546625658,322.10319425362627,0.10092291753161009,0.9965600458137432,0.5914421684552509,fixed_pH7_PI_both_stages,5,195.0
23,0.8883265208988295,0.0,77.83771356367606,77.83771356367606,763.0759527426974,77.83771356367606,0.25737719768325235,77.58033636599284,111.15131145966104,44.15505413616065,155.3063655958217,6.536138211732941,73.85836179258224,0.10340408229484462,0.0,0.10340408229484462,155.3063655958217,14.771672358516449,51.70204114742231,88.83265208988294,198.0,3.0,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-50.83022536623496,-1.458880327628573,7.0,7.0,5.862772315448806,7.0084064470842184,3.7633787754561445,0.01210261185320612,0.0,50.83022536623496,0.0,1.458880327628573,154.167502661027,929.2712069924379,381.7891957129641,0.10200519788876411,0.9966934126672069,0.5672706984132966,fixed_pH7_PI_both_stages,5,195.0
24,-0.5401710422975878,0.0,62.523925672166136,62.523925672166136,505.8634338880073,62.523925672166136,0.1799319221507864,62.34399375001536,7.687846710142648,42.503536998530834,50.191383708673484,3.922763857728198,95.99059499436584,0.1700207378791182,0.0,0.1700207378791182,50.191383708673484,19.198118998873166,85.0103689395591,-54.017104229758786,198.125,3.125,195.0,18720,digester_influent_original_dynamic.csv,True,-1,30.168387388050913,-1.2137234737746778,7.0,7.0,8.663232488013344,7.010063095018001,4.022904690653956,0.010303770902182631,30.168387388050913,0.0,0.0,1.2137234737746778,115.288127684559,0.0,309.1298927500495,0.12359842891116786,0.9971221909018602,0.6797963586194363,fixed_pH7_PI_both_stages,5,195.0
25,0.4594958344524676,0.0,58.00812821564923,58.00812821564923,370.6717859982943,58.00812821564923,0.13762223758542416,57.870505978063804,93.595758662388,38.26826867164557,131.86402733403358,8.213241695890128,92.80963116355846,0.13470503531215025,0.0,0.13470503531215025,131.86402733403358,18.561926232711695,67.35251765607512,45.94958344524676,198.25,3.25,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-64.27859169573178,-1.4273418713892516,7.0,7.0,5.760434629395207,7.007026427312864,4.203609031822792,0.00949160019690823,0.0,64.27859169573178,0.0,1.4273418713892516,107.974325254702,1056.2546265921058,319.95466024530384,0.15649458741355665,0.9976275352813695,0.6597052835316567,fixed_pH7_PI_both_stages,5,195.0
26,-0.662416842892613,0.0,93.58556638356542,93.58556638356542,411.66736951408575,93.58556638356542,0.2496164043229818,93.33594997924243,7.964647378758017,38.17773503865194,46.142382417409955,4.242934468741016,104.2576438586097,0.18306507586989865,0.0,0.18306507586989865,46.142382417409955,20.85152877172194,91.53253793494932,-66.2416842892613,198.375,3.375,195.0,18720,digester_influent_original_dynamic.csv,True,-1,32.88320254705765,-1.0602732028704767,7.0,7.0,8.849130552511033,7.012361255141489,4.335204672683294,0.01387554061201866,32.88320254705765,0.0,0.0,1.0602732028704767,249.711873435199,0.0,329.76879975797004,0.2273329715056837,0.9973327467688775,0.40794469183611565,fixed_pH7_PI_both_stages,5,195.0
27,0.44297291785637666,0.0,147.0655003290733,147.0655003290733,968.6006141015771,147.0655003290733,0.5687565230486576,146.49674380602463,79.87156614799322,56.704522645451874,136.5760887934451,9.14898194995782,103.38349603452339,0.1432041956018055,0.0,0.1432041956018055,136.5760887934451,20.67669920690468,71.60209780090275,44.29729178563767,198.5,3.5,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-71.46295459808621,-1.7289010015763484,7.0,7.0,5.560328800739491,7.01453379753867,4.592468085670041,0.01844638790557657,0.0,71.46295459808621,0.0,1.7289010015763484,225.200288848667,1038.5526321026912,541.680665919592,0.1518329620980919,0.9961326312304651,0.3855732481008123,fixed_pH7_PI_both_stages,5,195.0
28,-0.513036516017852,0.0,101.09820402932517,101.09820402932517,751.5973536513003,101.09820402932517,0.3516632054963602,100.74654082382878,9.107800704971226,61.79855222164213,70.90635292661335,5.025242476578243,122.18837548514895,0.19554465886273753,0.0,0.19554465886273753,70.90635292661335,24.437675097029793,97.77232943136876,-51.303651601785205,198.625,3.625,195.0,18720,digester_influent_original_dynamic.csv,True,-1,38.19161197069478,-2.0103278419311565,7.0,7.0,9.139127942188649,7.015158937250668,4.927533007638258,0.014757698672001648,38.19161197069478,0.0,0.0,2.0103278419311565,144.672495263371,109.49757583737492,438.5125524765241,0.13451112292796757,0.9965215682229688,0.6112725029587712,fixed_pH7_PI_both_stages,5,195.0
29,0.4812086493717452,0.0,113.96226379090106,113.96226379090106,728.1167065778018,113.96226379090106,0.34171987691944145,113.62054391398162,92.90710408030877,55.16226389977551,148.0693679800843,10.596535774266023,119.7408542492061,0.15200066438613716,0.0,0.15200066438613716,148.0693679800843,23.94817084984122,76.00033219306857,48.12086493717452,198.75,3.75,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-82.67042194751303,-2.1018642466151483,7.0,7.0,5.391842068725386,7.010346817221343,5.184751102433876,0.016841972920644287,0.0,82.67042194751303,0.0,2.1018642466151483,224.624851283826,969.9884618861888,488.2442142886395,0.1565164797914492,0.9970014646466971,0.4840397344246136,fixed_pH7_PI_both_stages,5,195.0
30,-0.5017981088472907,0.0,153.1662042433229,153.1662042433229,803.3619143151179,153.1662042433229,0.5549332646381498,152.61127097868476,14.5683408685343,64.04280998170756,78.61115085024186,5.522581641445882,135.46252837950377,0.20339691211814034,0.0,0.20339691211814034,78.61115085024186,27.092505675900753,101.69845605907017,-50.179810884729065,198.875,3.875,195.0,18720,digester_influent_original_dynamic.csv,True,-1,42.66122968243228,-1.519423449134783,7.0,7.0,9.506867509959246,7.019483969490203,5.464162807122774,0.019997912004560442,42.66122968243228,0.0,0.0,1.519423449134783,198.675646520676,460.2790584022037,513.289277437758,0.1906565416085229,0.9963769209573374,0.41812624591759073,fixed_pH7_PI_both_stages,5,195.0
31,0.56087216922544,0.0,119.6281155955165,119.6281155955165,645.986127606776,119.6281155955165,0.39043539327688886,119.2376802022396,90.70326454468588,67.73259693740766,158.43586148209354,12.443169758737639,140.60781827373538,0.14845416180960497,0.0,0.14845416180960497,158.43586148209354,28.121563654747078,74.22708090480248,56.087216922544,199.0,4.0,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-96.88237469461536,-2.6629833752857586,7.0,7.0,5.112441290840693,7.012083932927305,5.770483693472167,0.017321840594183586,0.0,96.88237469461536,0.0,2.6629833752857586,167.954031978109,635.2540233822382,546.9482145471579,0.18518681823510674,0.9967362572641616,0.5661929605781251,fixed_pH7_PI_both_stages,5,195.0
32,-0.5693261687157243,0.0,123.28679631762792,123.28679631762792,549.5480225191551,123.28679631762792,0.36589798120480777,122.92089833642312,20.744653860318476,63.03264849507891,83.77730235539738,6.479600793022985,158.9698033957426,0.2178319170956426,0.0,0.2178319170956426,83.77730235539738,31.79396067914852,108.91595854782129,-56.93261687157243,199.125,4.125,195.0,18720,digester_influent_original_dynamic.csv,True,-1,50.07317631216518,-1.7636300320186908,7.0,7.0,10.734611978578323,7.015908939297193,6.012562613268849,0.01677275568602287,50.07317631216518,0.0,0.0,1.7636300320186908,141.722399525857,479.378339572356,468.08942532943655,0.224342170776041,0.9970321397575932,0.5112684438054971,fixed_pH7_PI_both_stages,5,195.0
33,0.1847433801278045,0.0,82.28136591419921,82.28136591419921,307.19317961791904,82.28136591419921,0.19441596624089702,82.08694994795833,79.91847728081996,56.20731525341121,136.12579253423118,12.781225569919537,144.42784894009077,0.17753176946686514,0.0,0.17753176946686514,136.12579253423118,28.885569788018156,88.76588473343257,18.47433801278045,199.25,4.25,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-100.0,-2.2498045593563107,7.0,7.0,5.297995665945262,7.009920154447669,6.198188957263001,0.012124943357456614,0.0,100.0,0.0,2.2498045593563107,87.885425904216,833.8913303704312,424.73283825216316,0.26784893472094395,0.9976371811031478,0.68311111062525,fixed_pH7_PI_both_stages,5,195.0
34,-0.7673072063191989,0.0,103.80978437802143,103.80978437802143,358.4771223382129,103.80978437802143,0.21291442912288647,103.59686994889856,11.723243492927828,45.92503613916207,57.648279632089896,5.834111138878563,143.24618030879148,0.21145952840450297,0.0,0.21145952840450297,57.648279632089896,28.649236061758298,105.72976420225149,-76.7307206319199,199.375,4.375,195.0,18720,digester_influent_original_dynamic.csv,True,-1,45.15078799384744,-1.5221011171810637,7.0,7.0,10.021470563750114,7.0122716153398885,6.300891644542914,0.015701926046314346,45.15078799384744,0.0,0.0,1.5221011171810637,224.370666889786,289.28753734832776,370.9314511349458,0.2895855213881121,0.9979489945923831,0.44239602667824535,fixed_pH7_PI_both_stages,5,195.0
