episode,steps,global_step_end,episode_time_s,elapsed_run_time_s,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage2_ch4_m3,total_chemical_kmol,total_ph_violation_pH_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH
31,56,1792,4.964534521102905,179.34949707984924,71.05609940274516,7105.609940274516,9015.177743814844,22.382324999999998,1887.1854785403261,4965.319314672796,4930.2887924417255,3022.5774909062075,746.0775,3.7743709570806527,5.4503855553452025,7.2495129035816905,6.716177830511336,6.715497813258751
32,56,1848,4.8249242305755615,185.1340594291687,68.9617111514726,6896.171115147259,8296.561418980911,14.107875,1386.2824288336506,5434.983081308817,5409.9439831695145,3262.6659267174346,470.26250000000005,2.772564857667301,5.149219554500056,7.322892002350174,6.427721398183748,6.810887089909377
33,56,1904,4.826217412948608,190.85885000228882,71.46705643019057,7146.705643019057,8919.630651655287,20.180175,1752.7448336362295,5210.713848809755,5187.708052626398,3203.839525886623,672.6725,3.5054896672724585,5.4830612656064766,7.222267102101758,6.738138293238872,6.740333251072498
34,56,1960,4.756372451782227,196.29739952087402,74.71584315543325,7471.584315543325,8690.944216453665,17.4711,1201.8888009103396,5114.311287932487,5091.251528330754,3229.832551302611,582.37,2.4037776018206793,5.2098462113075135,7.194576338100961,6.514361408382588,7.001362933558594
35,56,2016,4.718374252319336,202.05827403068542,71.02427314956032,7102.4273149560295,8626.31291478835,11.5107,1512.37489983232,5344.891866418002,5322.872878470776,3247.5121366548883,383.68999999999994,3.02474979966464,5.150859401667781,7.369353844506644,6.615027698071958,7.017486228369713
36,56,2072,4.584994316101074,207.4724063873291,75.55535091742459,7555.5350917424585,8981.30271282666,11.256749999999998,1414.510871084201,4995.580168907173,4974.173383560692,3222.9150891080726,375.225,2.8290217421684023,5.316525269400953,6.894957229113212,6.621194616189696,6.8507032151611655
37,56,2128,4.885003089904785,213.13292574882507,73.16784289595513,7316.784289595513,8635.321217235944,15.0399,1303.4970276404313,5205.063920537965,5182.858955524001,3306.9249371929436,501.3299999999999,2.606994055280863,5.202107876987127,6.924145989304234,6.488052395007848,6.822302811742952
38,56,2184,4.875852346420288,219.1543481349945,77.35249641563686,7735.249641563685,9379.607427231747,16.505625000000002,1627.852160668062,4841.026223119949,4819.544743130909,3139.7736358448838,550.1875,3.255704321336124,5.6985946868271835,6.939958524287841,6.776631318159879,6.763002433602935
39,56,2240,4.787198305130005,224.742933511734,68.20014713112627,6820.014713112625,8488.288017406705,23.150025,1645.1232792940787,5366.564563655706,5340.275088650611,3334.190332048778,771.6674999999999,3.2902465585881573,5.191263141408108,6.656242969018018,6.470890174229792,6.644634885802897
40,56,2296,4.996122598648071,230.6521143913269,72.59280200266446,7259.280200266447,9234.45996511698,32.061899999999994,1943.117864850532,4987.368863478343,4960.440224566345,3000.3714834894054,1068.73,3.886235729701064,5.857540264687647,7.113720117065455,6.831071830341899,6.769567514602492
