episode,steps,global_step_end,episode_time_s,elapsed_run_time_s,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage1_ch4_m3,total_stage2_ch4_m3,total_total_ch4_m3,total_chemical_m3,total_chemical_kmol,total_ph_violation_pH_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH,update_policy_loss,update_value_loss,update_entropy,update_approx_kl
80,56,4536,4.725779294967651,499.3050801753998,42.39746352565439,4239.746352565439,7762.551069042789,219.95,3302.85471647735,5122.249380186511,4926.864663460046,5541.708850677116,2220.8422183656726,7762.551069042789,65.225,1099.75,6.6057094329547,5.181626666597513,8.688085540047906,6.567376751056348,8.243134593179978,,,,
81,56,4592,4.768317222595215,505.4982097148895,68.79578500911782,6879.578500911783,8420.085724286278,226.303,1314.2042233744967,5278.460897063279,5252.134606943777,5145.281748290362,3274.803975995918,8420.085724286278,79.675,1131.515,2.6284084467489928,5.098771851507592,6.423310708306754,6.4413161877405445,7.046158867892623,,,,
82,56,4648,4.659214019775391,511.588618516922,68.21116207340177,6821.116207340177,8793.101491735775,206.04850000000002,1765.9367843955974,5073.177244654284,5022.083069055972,5712.159181223629,3080.9423105121455,8793.101491735775,65.7875,1030.2424999999998,3.531873568791195,5.244523392780326,7.802839843564705,6.638925812060438,7.579886409594572,,,,
83,56,4704,4.595085144042969,517.7544746398926,68.46482247188085,6846.482247188085,8483.610885045604,191.27050000000003,1445.8581378575184,5126.599120518367,5097.122405298525,5350.478466628073,3133.1324184175305,8483.610885045604,70.88749999999999,956.3525000000001,2.8917162757150368,5.091253338310607,5.76399613159648,6.4692089024099175,6.8578305785245135,-0.06911423057317734,149.41307067871094,2.846626043319702,0.0010747592896223068
84,56,4760,4.620733737945557,523.9343183040619,58.2441279073705,5824.412790737049,8143.116256617532,200.95950000000002,2117.7439658804824,5068.176279727434,4966.3706343777285,5530.385788270668,2612.7304683468647,8143.116256617532,62.975,1004.7975,4.235487931760965,5.1578295880384735,8.13402823384225,6.543389278905378,7.693672948154931,,,,
85,56,4816,4.74895453453064,530.3096113204956,64.91948121649006,6491.948121649007,8433.59956298703,229.64350000000002,1712.0079413380222,5149.415920811492,5089.109467851531,5281.927473767226,3151.6720892198036,8433.59956298703,77.425,1148.2175,3.424015882676044,5.084293253795093,6.993622034621384,6.456359682023559,7.35789633114216,,,,
86,56,4872,4.685616970062256,536.382830619812,73.14941616753569,7314.941616753568,8833.227452819556,156.36399999999998,1361.9218360659881,5063.34726134839,5040.306521606502,5556.202584745113,3277.0248680744435,8833.227452819556,58.412499999999994,781.8199999999999,2.723843672131976,5.172813796622973,6.167211267094956,6.5447752787996984,6.844932107243612,,,,
87,56,4928,4.574246406555176,542.7609813213348,69.54213787847193,6954.213787847193,8515.276335289118,164.181,1396.8815474419248,5106.510007711653,5074.3974077002595,5547.45873289837,2967.817602390747,8515.276335289118,52.68749999999999,820.905,2.7937630948838494,5.193118533744172,7.909805175342505,6.568268432288404,7.297139310379736,0.036184776574373245,149.97303771972656,2.833224296569824,0.0013855695724487305
88,56,4984,4.697530031204224,549.0035729408264,74.98911088378694,7498.911088378694,9198.609240903499,174.12800000000001,1525.5701525248046,4869.659326078647,4846.726740638946,6016.793256793462,3181.815984110037,9198.609240903499,63.074999999999996,870.6399999999999,3.051140305049609,5.3577814354669995,6.325777716331618,6.702002339228538,6.9712496368934165,,,,
89,56,5040,4.553689956665039,555.4839110374451,62.05662497282983,6205.662497282983,8674.657187050976,207.6835,2261.3111897679937,5068.468468021269,4980.299015797655,5500.3495129723615,3174.3076740786164,8674.657187050976,68.375,1038.4175,4.522622379535987,5.139355996902963,7.017131167269179,6.533563822240438,7.792167684276551,,,,
90,56,5096,4.684650659561157,561.6992201805115,65.71467212946274,6571.467212946276,8068.15231488251,227.2695,1269.4156019362354,5439.039370471672,5412.617682250971,4836.580185785106,3231.5721290974043,8068.15231488251,80.08749999999999,1136.3475,2.538831203872471,5.055781762019194,6.620613347097391,6.326094117008038,6.9219301319242215,,,,
91,56,5152,4.611067771911621,567.9472851753235,31.68469228111483,3168.4692281114835,7600.06879309109,245.4605,4186.139064979607,5183.061067834811,5061.559525231705,5266.616561675939,2333.452231415152,7600.06879309109,90.42499999999998,1227.3025,8.372278129959213,5.106029394043406,2.2122065547845398,6.453419353374719,5.947060274692297,0.08426343649625778,160.2977752685547,2.8240175247192383,0.0017651449888944626
92,56,5208,4.73322606086731,574.7993593215942,69.70799094092479,6970.799094092478,8719.072794260625,172.438,1575.835700168147,4997.725599785484,4956.058617814304,5725.361314555263,2993.7114797053628,8719.072794260625,54.037499999999994,862.19,3.1516714003362942,5.233374142877691,8.094390849154557,6.5969680291644215,7.592086788111615,,,,
93,56,5264,4.483594655990601,580.8386869430542,70.62448625345499,7062.448625345498,8498.282689870914,178.409,1257.425064525415,5094.091561356849,5063.901204391767,5422.640177305388,3075.642512565525,8498.282689870914,58.4375,892.045,2.51485012905083,5.136665167606305,7.333313868296119,6.48947033789167,7.335762208318534,,,,
94,56,5320,4.405337333679199,586.7202634811401,62.77454438920084,6277.454438920084,8713.712354573316,180.4495,2255.8084156532304,5130.22674020502,5030.61619593422,5539.94381023222,3173.768544341093,8713.712354573316,58.325,902.2475,4.511616831306461,5.186633459297708,7.110693424917732,6.578178266233331,7.8431805648252615,,,,
95,56,5376,4.420790433883667,592.8275055885315,70.55606453758762,7055.606453758763,8682.578724801904,184.098,1442.8742710431425,5135.048013514821,5097.032715761069,5533.410661916814,3149.168062885092,8682.578724801904,60.0,920.49,2.885748542086285,5.2062281980213365,7.4770068372576945,6.568601312368498,7.3631392571219605,0.02426259033381939,156.27630615234375,2.788360834121704,0.001315538422204554
96,56,5432,4.372314214706421,598.7935626506805,29.916182601200564,2991.618260120056,7597.183382119401,214.739,4390.826121999346,5179.572716960285,4871.332565562127,5330.503916672014,2266.679465447388,7597.183382119401,61.525,1073.695,8.78165224399869,5.163795119635827,8.879231672416449,6.472145629463929,8.726453664480426,,,,
97,56,5488,4.450368642807007,605.3993782997131,61.38736712657437,6138.736712657437,8614.602373264635,192.81900000000002,2283.0466606071986,5231.350465052337,5149.782861378202,5384.721728502571,3229.8806447620655,8614.602373264635,61.525000000000006,964.095,4.566093321214398,5.159005692611011,7.509779913411402,6.550786300747956,7.853014051390525,,,,
98,56,5544,4.442392826080322,611.3253834247589,63.245085540606965,6324.508554060696,8538.56163419196,201.54300000000003,2012.510080131263,5070.777248140993,4977.906225992742,5533.15864372244,3005.402990469519,8538.56163419196,65.6125,1007.7149999999999,4.025020160262526,5.181584352161602,7.262500416065313,6.54350806489368,7.663752923040511,,,,
99,56,5600,4.366029262542725,617.7383399009705,68.08612318888473,6808.612318888474,8436.826321480863,182.55200000000002,1445.6620025923903,5282.6484386085685,5240.197096081245,5187.203507401339,3249.6228140795247,8436.826321480863,60.93750000000001,912.76,2.891324005184781,5.119414628800123,7.0849995559565615,6.4575201501311215,7.375956523513911,-0.0453675240278244,106.66778564453125,2.7582833766937256,0.0013814009726047516
