time,pH_sp,stage1_pH,stage2_pH,q_NaOH_m3_d,u_NaOH_kmol_d,q_HCl_m3_d,u_HCl_kmol_d,stage1_T_K,stage2_T_K,stage1_V_liq_m3,stage2_V_liq_m3,stage1_HRT_d,stage2_HRT_d,prbs_segment
26.58333333,7.0,4.9077876964923774,7.022160974721986,0.0,0.0,0.7059253187038859,7.9769561013539105,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.59375,7.0,4.90778092403958,7.023572405605844,0.0,0.0,0.7059253187038859,7.9769561013539105,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.60416667,7.0,4.9077742576081205,7.024888758334905,0.0,0.0,0.7059253187038859,7.9769561013539105,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.61458333,7.0,4.907767304888436,7.026117546588431,0.0,0.0,0.7059253187038859,7.9769561013539105,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.625,7.0,4.907760719890369,7.027265849652423,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.63541667,7.0,4.907754080928154,7.025064081362322,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.64583333,7.0,4.90774739712146,7.023286587475405,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.65625,7.0,4.907740715390686,7.021401798478571,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.66666667,7.0,4.907734080645906,7.019530125469569,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.67708333,7.0,4.9077273539391175,7.0176468754350525,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.6875,7.0,4.907720781736571,7.0157552291377785,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.69791667,7.0,4.907714145666484,7.013854236291158,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.70833333,7.0,4.90770756481698,7.011945691791305,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.71875,7.0,4.907700868165014,7.010031369492558,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.72916667,7.0,4.907694339200587,7.008113276979801,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.73958333,7.0,4.907687824940841,7.006193361106403,0.0,0.0,3.4496497341086783,38.981041995428065,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.75,7.0,4.907681047639861,7.004273457033721,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.76041667,7.0,4.907674601816442,7.0056594581255425,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.77083333,7.0,4.907668118831382,7.006501393291395,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.78125,7.0,4.90766161240859,7.007541657173267,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.79166667,7.0,4.907655024167921,7.0083251581839905,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.80208333,7.0,4.907648586478706,7.009240393087864,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.8125,7.0,4.907642051147964,7.00999655460317,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.82291667,7.0,4.907635654044515,7.010819055716229,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.83333333,7.0,4.907628943210065,7.0115677922627615,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.84375,7.0,4.907622622404781,7.012321720579883,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.85416667,7.0,4.907616236223807,7.013048632208428,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.86458333,7.0,4.907609792107207,7.013765941428666,0.0,0.0,0.6233011997557574,7.043303557240058,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.875,7.0,4.9076033965749355,7.014465258768739,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.88541667,7.0,4.907596907284247,7.013647424325861,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.89583333,7.0,4.907590572603086,7.013070052437416,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.90625,7.0,4.907584181234769,7.0123890146221095,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.91666667,7.0,4.9075778183884315,7.0117992329533125,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.92708333,7.0,4.907571420922875,7.011161931669166,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.9375,7.0,4.907565158340228,7.010566706644158,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.94791667,7.0,4.907558509556946,7.009949092148326,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.95833333,7.0,4.90755240575789,7.009353108009308,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.96875,7.0,4.907546170849654,7.008747042503909,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.97916667,7.0,4.907539569557735,7.00815312875823,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
26.98958333,7.0,4.90753347996119,7.007555495878012,0.0,0.0,1.8918660829474172,21.378086737305814,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.0,7.0,4.907527271722389,7.006965429163508,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.01041667,7.0,4.907520802694161,7.007458433126749,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.02083333,7.0,4.907514634521417,7.0077656540175,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.03125,7.0,4.90750844301797,7.0081629133529395,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.04166667,7.0,4.90750223786428,7.008458312451117,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.05208333,7.0,4.907495908922247,7.008817830164474,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.0625,7.0,4.90748975264215,7.009106313930548,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.07291667,7.0,4.907483636698634,7.009442805875344,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.08333333,7.0,4.90747712883483,7.009719565694824,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.09375,7.0,4.907471184573358,7.010051269228403,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.10416667,7.0,4.90746509288375,7.010317436465008,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.11458333,7.0,4.907458642852919,7.010631352427213,0.0,0.0,0.9753050777110004,11.020947378134306,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.125,7.0,4.90745269622463,7.010888937793604,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.13541667,7.0,4.90744663344857,7.010611265048817,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.14583333,7.0,4.907440335701558,7.010382639343105,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.15625,7.0,4.907434297290302,7.010131013337738,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.16666667,7.0,4.907428253795846,7.00991517651212,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.17708333,7.0,4.907422181916918,7.009671651007628,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.1875,7.0,4.9074160431860285,7.009459977914021,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.19791667,7.0,4.907410047428284,7.009219792911167,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.20833333,7.0,4.90740388104514,7.009009896655915,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.21875,7.0,4.9073978919544645,7.008771588456365,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.22916667,7.0,4.9073919404315784,7.008562785296027,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.23958333,7.0,4.907385651384148,7.008325811076235,0.0,0.0,1.4687776488253794,16.597187431726788,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.25,7.0,4.907379801286735,7.008117877641296,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.26041667,7.0,4.907373861466199,7.008279574313693,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.27083333,7.0,4.907367815638611,7.008392097290597,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.28125,7.0,4.907361911206123,7.008532503791266,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.29166667,7.0,4.907355790834149,7.0086298735177595,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.30208333,7.0,4.907349895945983,7.008761344416922,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.3125,7.0,4.907344010029768,7.008849522305596,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.32291667,7.0,4.907338051478765,7.008975652053541,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.33333333,7.0,4.907332184510999,7.009056194122634,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.34375,7.0,4.907326075955191,7.009178431127578,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.35416667,7.0,4.9073202601250765,7.009251651238157,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.36458333,7.0,4.907314422613838,7.009370872636104,0.0,0.0,1.1354560709950967,12.830653602244594,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.375,7.0,4.907308578676041,7.009436693674307,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.38541667,7.0,4.907302578812042,7.00934807989919,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.39583333,7.0,4.907296774969488,7.009241841528078,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.40625,7.0,4.907290994376521,7.00916102266523,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.41666667,7.0,4.907285041001012,7.00905716484117,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.42708333,7.0,4.907279268078161,7.0089779886359,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.4375,7.0,4.907273529214598,7.008873471754344,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.44791667,7.0,4.907267498675572,7.008794362903005,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.45833333,7.0,4.907261814428187,7.008688311743653,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.46875,7.0,4.907256083268339,7.008608843108354,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.47916667,7.0,4.907250339415929,7.00850099971755,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.48958333,7.0,4.907244467543822,7.008421036481535,0.0,0.0,1.3068835235845968,14.767783816505945,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.5,7.0,4.90723876899606,7.0083113109066835,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.51041667,7.0,4.907233109310122,7.008387720743818,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.52083333,7.0,4.907227090211051,7.008401585950281,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.53125,7.0,4.907221554705667,7.008470236597366,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.54166667,7.0,4.907215908766334,7.008474399388668,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.55208333,7.0,4.90721008578555,7.0085403644827355,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.5625,7.0,4.90720444924887,7.008537001002078,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.57291667,7.0,4.907198841968266,7.008601861460662,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.58333333,7.0,4.907193001823276,7.008591482099687,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.59375,7.0,4.907187410700679,7.008655948390032,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.60416667,7.0,4.907181816973106,7.008638584072451,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.61458333,7.0,4.9071761976791075,7.008703180237349,0.0,0.0,1.1763376663843175,13.29261563014279,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.625,7.0,4.907170498207193,7.008678613128935,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.63541667,7.0,4.90716494488841,7.008679314286666,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.64583333,7.0,4.90715928394957,7.008596651270093,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.65625,7.0,4.907153761342529,7.0085992628205975,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.66666667,7.0,4.907148002769595,7.008514416201009,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.67708333,7.0,4.907142494062862,7.008517029193047,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.6875,7.0,4.907136981833835,7.008429117263856,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.69791667,7.0,4.907131447760715,7.0084312769050845,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.70833333,7.0,4.907125818421482,7.008340061268697,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.71875,7.0,4.907120341660096,7.008341678428215,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.72916667,7.0,4.9071148187219,7.00824709672434,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.73958333,7.0,4.907109282336598,7.008248203872516,0.0,0.0,1.2299007524916201,13.897878503155308,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.75,7.0,4.907103826063583,7.008150213506164,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.76041667,7.0,4.907098159683921,7.008220133738296,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.77083333,7.0,4.907092741312481,7.008181905377218,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.78125,7.0,4.907087319564083,7.008233635346351,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.79166667,7.0,4.907081877321923,7.008194396357858,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.80208333,7.0,4.907076333984321,7.008246729199,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.8125,7.0,4.907070945767609,7.008199174449243,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.82291667,7.0,4.907065532185875,7.008254082408031,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.83333333,7.0,4.9070600247345135,7.008206784049684,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.84375,7.0,4.907054668279081,7.00824752043861,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.85416667,7.0,4.9070492584745224,7.0082005920904695,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.86458333,7.0,4.907043860999619,7.008242528809408,0.0,0.0,1.1726910515710955,13.251408882753381,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.875,7.0,4.907038469745292,7.008188461260493,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.88541667,7.0,4.90703309935497,7.008217394749348,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.89583333,7.0,4.9070277063917365,7.008150896186936,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.90625,7.0,4.907022413936418,7.008168759973113,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.91666667,7.0,4.907016837774054,7.008103042664965,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.92708333,7.0,4.907011613103146,7.0081217886123275,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.9375,7.0,4.907006336729734,7.008050729099929,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.94791667,7.0,4.907001056652631,7.0080706808157345,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.95833333,7.0,4.90699560955196,7.0079937080973,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.96875,7.0,4.9069903652598175,7.008015607760851,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.97916667,7.0,4.9069851376907225,7.007939848801647,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
27.98958333,7.0,4.906979796885424,7.007949505385306,0.0,0.0,1.1852747689744616,13.393604889411417,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.0,7.0,4.906974596461908,7.007874770746064,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.01041667,7.0,4.906969216075625,7.007923135065418,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.02083333,7.0,4.906964017609523,7.007879952974824,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.03125,7.0,4.906958848242672,7.007915257407623,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.04166667,7.0,4.906953445706213,7.007870935804566,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.05208333,7.0,4.906948289677244,7.007907171605294,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.0625,7.0,4.906943130319972,7.007855673674576,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.07291667,7.0,4.906937956672453,7.007894140188148,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.08333333,7.0,4.906932655992868,7.007842286469353,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.09375,7.0,4.906927524723955,7.007869264935016,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.10416667,7.0,4.906922431940133,7.00781733249888,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.11458333,7.0,4.90691698050586,7.007845724767842,0.0,0.0,1.1542317391187367,13.042818652041726,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.125,7.0,4.906912005825803,7.007787134294726,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.13541667,7.0,4.906906920739557,7.007821956684988,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.14583333,7.0,4.906901692733957,7.007766658824729,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.15625,7.0,4.906896621240636,7.0077898033818835,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.16666667,7.0,4.906891535950231,7.007734560524518,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.17708333,7.0,4.9068863096745385,7.007759236122183,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.1875,7.0,4.906881261983755,7.007697357220907,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.19791667,7.0,4.906876244428195,7.007724630551187,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.20833333,7.0,4.906870980469521,7.00766277722266,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.21875,7.0,4.906865981171011,7.0076787780132115,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.22916667,7.0,4.906860969924558,7.007617257445713,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.23958333,7.0,4.906855964886895,7.007634874756299,0.0,0.0,1.1509326140403509,13.005538538655966,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.25,7.0,4.906850745866236,7.007567046335042,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.26041667,7.0,4.90684577886781,7.007611513551519,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.27083333,7.0,4.90684080506777,7.007564176517124,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.28125,7.0,4.90683582948966,7.00759487596575,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.29166667,7.0,4.906830674067401,7.0075473853042896,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.30208333,7.0,4.906825731815595,7.007580061665162,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.3125,7.0,4.906820799715749,7.007524569156564,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.32291667,8.4,4.906815803095809,7.007561317192572,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.33333333,8.4,4.906810866248888,7.007505779508836,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.34375,8.4,4.906805787672523,7.007529407720736,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.35416667,8.4,4.906800886296067,7.007474572837074,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.36458333,8.4,4.906796014934798,7.00750063481871,0.0,0.0,1.1311164911796179,12.781616350329683,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
28.375,8.4,4.906790898348592,7.007438019180795,49.37775567611409,1234.4438919028523,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
